Year,State,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Value,CV (%)
2002,ILLINOIS,WEST,30,MCDONOUGH,109,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64,
2002,ILLINOIS,WEST,30,SCHUYLER,169,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142,
2002,ILLINOIS,WEST,30,SCHUYLER,169,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43,
2002,ILLINOIS,WEST,30,SCHUYLER,169,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",49,
2002,ILLINOIS,WEST,30,WARREN,187,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174,
2002,ILLINOIS,WEST,30,WARREN,187,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52,
2002,ILLINOIS,WEST SOUTHWEST,60,BOND,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",95,
2002,ILLINOIS,WEST SOUTHWEST,60,BOND,5,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36,
2002,ILLINOIS,WEST SOUTHWEST,60,BOND,5,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",46,
2002,ILLINOIS,WEST SOUTHWEST,60,CALHOUN,13,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",100,
2002,ILLINOIS,WEST SOUTHWEST,60,CALHOUN,13,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41,
2002,ILLINOIS,WEST SOUTHWEST,60,CALHOUN,13,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",46,
2002,ILLINOIS,WEST SOUTHWEST,60,CASS,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150,
2002,ILLINOIS,WEST SOUTHWEST,60,CASS,17,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48,
2002,ILLINOIS,WEST SOUTHWEST,60,CASS,17,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",54,
2002,ILLINOIS,WEST SOUTHWEST,60,CHRISTIAN,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139,
2002,ILLINOIS,WEST SOUTHWEST,60,CHRISTIAN,21,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49,
2002,ILLINOIS,WEST SOUTHWEST,60,GREENE,61,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",123,
2002,ILLINOIS,WEST SOUTHWEST,60,GREENE,61,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50,
2002,ILLINOIS,WEST SOUTHWEST,60,GREENE,61,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",47,
2002,ILLINOIS,WEST SOUTHWEST,60,JERSEY,83,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",113,
2002,ILLINOIS,WEST SOUTHWEST,60,JERSEY,83,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46,
2002,ILLINOIS,WEST SOUTHWEST,60,JERSEY,83,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",46,
2002,ILLINOIS,WEST SOUTHWEST,60,MACOUPIN,117,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",143,
2002,ILLINOIS,WEST SOUTHWEST,60,MACOUPIN,117,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49,
2002,ILLINOIS,WEST SOUTHWEST,60,MACOUPIN,117,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",50,
2002,ILLINOIS,WEST SOUTHWEST,60,MADISON,119,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128,
2002,ILLINOIS,WEST SOUTHWEST,60,MADISON,119,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45,
2002,ILLINOIS,WEST SOUTHWEST,60,MADISON,119,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",47,
2002,ILLINOIS,WEST SOUTHWEST,60,MONTGOMERY,135,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126,
2002,ILLINOIS,WEST SOUTHWEST,60,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45,
2002,ILLINOIS,WEST SOUTHWEST,60,MONTGOMERY,135,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",50,
2002,ILLINOIS,WEST SOUTHWEST,60,MORGAN,137,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160,
2002,ILLINOIS,WEST SOUTHWEST,60,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51,
2002,ILLINOIS,WEST SOUTHWEST,60,MORGAN,137,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70,
2002,ILLINOIS,WEST SOUTHWEST,60,PIKE,149,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128,
2002,ILLINOIS,WEST SOUTHWEST,60,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43,
2002,ILLINOIS,WEST SOUTHWEST,60,PIKE,149,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",53,
2002,ILLINOIS,WEST SOUTHWEST,60,SANGAMON,167,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152,
2002,ILLINOIS,WEST SOUTHWEST,60,SANGAMON,167,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51,
2002,ILLINOIS,WEST SOUTHWEST,60,SCOTT,171,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135,
2002,ILLINOIS,WEST SOUTHWEST,60,SCOTT,171,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44,
2002,ILLINOIS,WEST SOUTHWEST,60,SCOTT,171,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",66,
2001,ILLINOIS,CENTRAL,40,DE WITT,39,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158,
2001,ILLINOIS,CENTRAL,40,DE WITT,39,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48,
2001,ILLINOIS,CENTRAL,40,LOGAN,107,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",151,
2001,ILLINOIS,CENTRAL,40,LOGAN,107,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47,
2001,ILLINOIS,CENTRAL,40,LOGAN,107,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",77,
2001,ILLINOIS,CENTRAL,40,MACON,115,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169,
2001,ILLINOIS,CENTRAL,40,MACON,115,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47,
2001,ILLINOIS,CENTRAL,40,MARSHALL,123,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158,
2001,ILLINOIS,CENTRAL,40,MARSHALL,123,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47,
2001,ILLINOIS,CENTRAL,40,MARSHALL,123,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",59,
2001,ILLINOIS,CENTRAL,40,MASON,125,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",134,
2001,ILLINOIS,CENTRAL,40,MASON,125,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43,
2001,ILLINOIS,CENTRAL,40,MASON,125,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",57,
2001,ILLINOIS,CENTRAL,40,MCLEAN,113,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158,
2001,ILLINOIS,CENTRAL,40,MCLEAN,113,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49,
2001,ILLINOIS,CENTRAL,40,MCLEAN,113,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",72,
2001,ILLINOIS,CENTRAL,40,MENARD,129,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",149,
2001,ILLINOIS,CENTRAL,40,MENARD,129,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48,
2001,ILLINOIS,CENTRAL,40,MENARD,129,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",78,
2001,ILLINOIS,CENTRAL,40,PEORIA,143,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162,
2001,ILLINOIS,CENTRAL,40,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46,
2001,ILLINOIS,CENTRAL,40,PEORIA,143,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64,
2001,ILLINOIS,CENTRAL,40,STARK,175,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164,
2001,ILLINOIS,CENTRAL,40,STARK,175,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50,
2001,ILLINOIS,CENTRAL,40,TAZEWELL,179,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",154,
2001,ILLINOIS,CENTRAL,40,TAZEWELL,179,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51,
2001,ILLINOIS,CENTRAL,40,TAZEWELL,179,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",66,
2001,ILLINOIS,CENTRAL,40,WOODFORD,203,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",168,
2001,ILLINOIS,CENTRAL,40,WOODFORD,203,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51,
2001,ILLINOIS,CENTRAL,40,WOODFORD,203,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",73,
2001,ILLINOIS,EAST,50,CHAMPAIGN,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153,
2001,ILLINOIS,EAST,50,CHAMPAIGN,19,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46,
2001,ILLINOIS,EAST,50,FORD,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146,
2001,ILLINOIS,EAST,50,FORD,53,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45,
2001,ILLINOIS,EAST,50,FORD,53,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",78,
2001,ILLINOIS,EAST,50,IROQUOIS,75,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158,
2001,ILLINOIS,EAST,50,IROQUOIS,75,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49,
2001,ILLINOIS,EAST,50,IROQUOIS,75,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",69,
2001,ILLINOIS,EAST,50,KANKAKEE,91,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139,
2001,ILLINOIS,EAST,50,KANKAKEE,91,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44,
2001,ILLINOIS,EAST,50,KANKAKEE,91,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75,
2001,ILLINOIS,EAST,50,LIVINGSTON,105,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145,
2001,ILLINOIS,EAST,50,LIVINGSTON,105,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45,
2001,ILLINOIS,EAST,50,LIVINGSTON,105,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",74,
2001,ILLINOIS,EAST,50,PIATT,147,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170,
2001,ILLINOIS,EAST,50,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48,
2001,ILLINOIS,EAST,50,VERMILION,183,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156,
2001,ILLINOIS,EAST,50,VERMILION,183,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51,
2001,ILLINOIS,EAST,50,VERMILION,183,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68,
2001,ILLINOIS,EAST SOUTHEAST,70,CLARK,23,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157,
2001,ILLINOIS,EAST SOUTHEAST,70,CLARK,23,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46,
2001,ILLINOIS,EAST SOUTHEAST,70,CLARK,23,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",55,
2001,ILLINOIS,EAST SOUTHEAST,70,CLAY,25,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",143,
2001,ILLINOIS,EAST SOUTHEAST,70,CLAY,25,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39,
2001,ILLINOIS,EAST SOUTHEAST,70,CLAY,25,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",48,
2001,ILLINOIS,EAST SOUTHEAST,70,COLES,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174,
2001,ILLINOIS,EAST SOUTHEAST,70,COLES,29,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50,
2001,ILLINOIS,EAST SOUTHEAST,70,COLES,29,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71,
2001,ILLINOIS,EAST SOUTHEAST,70,CRAWFORD,33,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144,
2001,ILLINOIS,EAST SOUTHEAST,70,CRAWFORD,33,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42,
2001,ILLINOIS,EAST SOUTHEAST,70,CRAWFORD,33,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",60,
2001,ILLINOIS,EAST SOUTHEAST,70,CUMBERLAND,35,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152,
2001,ILLINOIS,EAST SOUTHEAST,70,CUMBERLAND,35,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42,
2001,ILLINOIS,EAST SOUTHEAST,70,CUMBERLAND,35,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",63,
2001,ILLINOIS,EAST SOUTHEAST,70,DOUGLAS,41,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170,
2001,ILLINOIS,EAST SOUTHEAST,70,DOUGLAS,41,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51,
2001,ILLINOIS,EAST SOUTHEAST,70,EDGAR,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159,
2001,ILLINOIS,EAST SOUTHEAST,70,EDGAR,45,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49,
2001,ILLINOIS,EAST SOUTHEAST,70,EDGAR,45,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",56,
2001,ILLINOIS,EAST SOUTHEAST,70,EFFINGHAM,49,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",141,
2001,ILLINOIS,EAST SOUTHEAST,70,EFFINGHAM,49,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43,
2001,ILLINOIS,EAST SOUTHEAST,70,EFFINGHAM,49,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61,
2001,ILLINOIS,EAST SOUTHEAST,70,FAYETTE,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139,
2001,ILLINOIS,EAST SOUTHEAST,70,FAYETTE,51,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40,
2001,ILLINOIS,EAST SOUTHEAST,70,FAYETTE,51,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",60,
2001,ILLINOIS,EAST SOUTHEAST,70,JASPER,79,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",147,
2001,ILLINOIS,EAST SOUTHEAST,70,JASPER,79,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44,
2001,ILLINOIS,EAST SOUTHEAST,70,JASPER,79,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",54,
2001,ILLINOIS,EAST SOUTHEAST,70,LAWRENCE,101,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145,
2001,ILLINOIS,EAST SOUTHEAST,70,LAWRENCE,101,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42,
2001,ILLINOIS,EAST SOUTHEAST,70,LAWRENCE,101,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",60,
2001,ILLINOIS,EAST SOUTHEAST,70,MARION,121,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",143,
2001,ILLINOIS,EAST SOUTHEAST,70,MARION,121,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40,
2001,ILLINOIS,EAST SOUTHEAST,70,MARION,121,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",57,
2001,ILLINOIS,EAST SOUTHEAST,70,MOULTRIE,139,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175,
2001,ILLINOIS,EAST SOUTHEAST,70,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50,
2001,ILLINOIS,EAST SOUTHEAST,70,RICHLAND,159,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128,
2001,ILLINOIS,EAST SOUTHEAST,70,RICHLAND,159,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40,
2001,ILLINOIS,EAST SOUTHEAST,70,RICHLAND,159,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",57,
2001,ILLINOIS,EAST SOUTHEAST,70,SHELBY,173,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144,
2001,ILLINOIS,EAST SOUTHEAST,70,SHELBY,173,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41,
2001,ILLINOIS,EAST SOUTHEAST,70,SHELBY,173,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61,
2001,ILLINOIS,NORTHEAST,20,BOONE,7,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146,
2001,ILLINOIS,NORTHEAST,20,BOONE,7,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45,
2001,ILLINOIS,NORTHEAST,20,BOONE,7,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",66,
2001,ILLINOIS,NORTHEAST,20,COOK,31,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",132,
2001,ILLINOIS,NORTHEAST,20,COOK,31,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43,
2001,ILLINOIS,NORTHEAST,20,DE KALB,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144,
2001,ILLINOIS,NORTHEAST,20,DE KALB,37,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46,
2001,ILLINOIS,NORTHEAST,20,DE KALB,37,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",76,
2001,ILLINOIS,NORTHEAST,20,DU PAGE,43,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130,
2001,ILLINOIS,NORTHEAST,20,DU PAGE,43,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33,
2001,ILLINOIS,NORTHEAST,20,GRUNDY,63,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144,
2001,ILLINOIS,NORTHEAST,20,GRUNDY,63,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44,
2001,ILLINOIS,NORTHEAST,20,KANE,89,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133,
2001,ILLINOIS,NORTHEAST,20,KANE,89,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41,
2001,ILLINOIS,NORTHEAST,20,KANE,89,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71,
2001,ILLINOIS,NORTHEAST,20,KENDALL,93,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133,
2001,ILLINOIS,NORTHEAST,20,KENDALL,93,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42,
2001,ILLINOIS,NORTHEAST,20,KENDALL,93,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",78,
2001,ILLINOIS,NORTHEAST,20,LA SALLE,99,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159,
2001,ILLINOIS,NORTHEAST,20,LA SALLE,99,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46,
2001,ILLINOIS,NORTHEAST,20,LA SALLE,99,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",69,
2001,ILLINOIS,NORTHEAST,20,LAKE,97,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122,
2001,ILLINOIS,NORTHEAST,20,LAKE,97,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35,
2001,ILLINOIS,NORTHEAST,20,LAKE,97,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",66,
2001,ILLINOIS,NORTHEAST,20,MCHENRY,111,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135,
2001,ILLINOIS,NORTHEAST,20,MCHENRY,111,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43,
2001,ILLINOIS,NORTHEAST,20,MCHENRY,111,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",74,
2001,ILLINOIS,NORTHEAST,20,WILL,197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",127,
2001,ILLINOIS,NORTHEAST,20,WILL,197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42,
2001,ILLINOIS,NORTHEAST,20,WILL,197,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71,
2001,ILLINOIS,NORTHWEST,10,BUREAU,11,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169,
2001,ILLINOIS,NORTHWEST,10,BUREAU,11,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49,
2001,ILLINOIS,NORTHWEST,10,BUREAU,11,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",72,
2001,ILLINOIS,NORTHWEST,10,CARROLL,15,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165,
2001,ILLINOIS,NORTHWEST,10,CARROLL,15,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55,
2001,ILLINOIS,NORTHWEST,10,HENRY,73,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157,
2001,ILLINOIS,NORTHWEST,10,HENRY,73,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47,
2001,ILLINOIS,NORTHWEST,10,HENRY,73,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75,
2001,ILLINOIS,NORTHWEST,10,JO DAVIESS,85,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148,
2001,ILLINOIS,NORTHWEST,10,JO DAVIESS,85,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49,
2001,ILLINOIS,NORTHWEST,10,LEE,103,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160,
2001,ILLINOIS,NORTHWEST,10,LEE,103,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46,
2001,ILLINOIS,NORTHWEST,10,LEE,103,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",72,
2001,ILLINOIS,NORTHWEST,10,MERCER,131,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158,
2001,ILLINOIS,NORTHWEST,10,MERCER,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47,
2001,ILLINOIS,NORTHWEST,10,OGLE,141,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150,
2001,ILLINOIS,NORTHWEST,10,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47,
2001,ILLINOIS,NORTHWEST,10,OGLE,141,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75,
2001,ILLINOIS,NORTHWEST,10,PUTNAM,155,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165,
2001,ILLINOIS,NORTHWEST,10,PUTNAM,155,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48,
2001,ILLINOIS,NORTHWEST,10,ROCK ISLAND,161,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152,
2001,ILLINOIS,NORTHWEST,10,ROCK ISLAND,161,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47,
2001,ILLINOIS,NORTHWEST,10,STEPHENSON,177,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",141,
2001,ILLINOIS,NORTHWEST,10,STEPHENSON,177,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46,
2001,ILLINOIS,NORTHWEST,10,STEPHENSON,177,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68,
2001,ILLINOIS,NORTHWEST,10,WHITESIDE,195,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145,
2001,ILLINOIS,NORTHWEST,10,WHITESIDE,195,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46,
2001,ILLINOIS,NORTHWEST,10,WHITESIDE,195,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",74,
2001,ILLINOIS,NORTHWEST,10,WINNEBAGO,201,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",119,
2001,ILLINOIS,NORTHWEST,10,WINNEBAGO,201,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38,
2001,ILLINOIS,NORTHWEST,10,WINNEBAGO,201,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75,
2001,ILLINOIS,SOUTHEAST,90,EDWARDS,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131,
2001,ILLINOIS,SOUTHEAST,90,EDWARDS,47,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39,
2001,ILLINOIS,SOUTHEAST,90,EDWARDS,47,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",55,
