Year,State,Ag District,County,yield,AWND,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYHF,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HN01,HN02,HTDD,HX01,HX02,LN01,LN02,LX01,LX02,MN01,MN02,MX01,MX02,PRCP,SNOW,TAVG,TMAX,TMIN,WDF2,WDF5,WDFG,WDMV,WSF2,WSF5,WSFG
2005,ILLINOIS,NORTHEAST,WILL,122.0,,649.1,649.1,103.66666670000001,63.33333333,5.0,39.33333333,12.33333333,4.0,125.0,40.0,159.0,31.0,7.0,,15.0,-20.6,194.66666669999998,178.66666669999998,49.03333333,38.9,,-1.7,-2.2,-7.2,-7.2,-10.0,-3.3,-3.3,-5.0,-8.3,-11.1,3207.5,,,3207.5,,,,,,,,,,,712.5,724.6666667000001,10.94,16.25,5.63,,,,,,,
2005,ILLINOIS,NORTHWEST,BUREAU,136.0,,626.5666667,626.5666667,94.66666667,55.33333333,2.0,34.0,6.666666667,8.666666667000001,131.0,45.66666667,163.66666669999998,39.66666667,16.0,,9.0,-22.23333333,160.66666669999998,103.33333329999999,49.76666667,38.86666667,,-0.566666667,-4.633333333,-7.933333332999999,-10.36666667,-11.3,-1.6666666669999999,-2.6,-5.366666667,-7.6,-9.833333332999999,3246.3666670000002,26.7,26.7,3246.3666670000002,30.6,35.0,-3.9,-3.9,-1.7,-1.7,10.6,10.7,12.5,12.1,575.5,485.66666669999995,10.71,16.49666667,4.926666667,,,,,,,
2005,ILLINOIS,NORTHWEST,CARROLL,163.0,,505.7,505.7,93.5,56.5,6.0,69.0,12.0,21.0,163.0,48.0,159.0,37.0,8.0,,22.0,-27.2,279.0,191.0,42.3,37.2,,0.0,-2.2,-6.1,-6.7,-14.4,-2.2,-2.2,-5.0,-6.7,-11.7,3567.4,,,3567.4,,,,,,,,,,,632.45,816.0,9.52,16.47,2.56,,,,,,,
2005,ILLINOIS,NORTHWEST,HENRY,127.0,,640.6,640.6,93.33333333,54.0,2.0,32.0,7.333333333,9.0,130.5,44.5,164.0,36.0,12.0,,10.5,-22.75,127.0,93.0,39.7,38.3,,-0.85,-2.75,-10.0,-10.0,-11.4,-0.6,-3.35,-6.95,-8.05,-9.7,3272.25,,,3272.25,,,,,,,,,,,544.0666667,440.66666669999995,10.83,16.56,5.095,,,,,,,
2005,ILLINOIS,NORTHWEST,JO DAVIESS,165.0,,450.0,450.0,101.33333329999999,54.66666667,4.666666667,70.0,12.75,14.5,132.0,50.5,155.0,27.0,12.8,,17.25,-23.85,322.0,199.5,64.06666667,36.4,,-1.1,-3.3,-8.05,-10.0,-12.25,0.0,-2.2,-4.7,-8.35,-10.55,3285.5,,,3285.5,,,,,,,,,,,676.6333333,1013.5,9.665,15.59,3.74,,,,,,,
2005,ILLINOIS,NORTHWEST,LEE,142.0,,,,92.33333333,52.33333333,3.0,47.0,8.5,,,,,,15.33333333,,11.0,,211.66666669999998,157.5,36.73333333,,,,,,,,,,,,,,,,,,,,,,,,,,,563.5,577.75,,,,,,,,,,
2005,ILLINOIS,NORTHWEST,MERCER,155.0,,638.7,638.7,83.0,55.0,3.5,,,7.0,127.0,43.5,163.0,30.5,6.0,,14.0,-21.7,,,32.5,38.05,,0.0,-2.2,-10.0,-10.0,-10.0,0.0,-2.2,-7.8,-7.8,-8.9,3139.85,,,3139.85,,,,,,,,,,,581.35,,11.38,16.565,5.69,,,,,,,
2005,ILLINOIS,NORTHWEST,OGLE,139.0,,548.0,548.0,109.0,55.0,2.5,52.5,9.5,14.5,139.5,46.0,163.5,28.0,78.0,,17.0,-23.05,203.5,136.0,48.0,36.7,,-1.95,-3.35,-8.35,-9.2,-11.95,-0.3,-4.45,-5.0,-9.45,-9.45,3477.5,,,3477.5,,,,,,,,,,,596.45,761.0,10.04,15.99,4.085,,,,,,,
2005,ILLINOIS,NORTHWEST,PUTNAM,138.0,,665.9,665.9,99.0,59.0,1.0,,8.0,6.0,134.0,39.0,173.0,59.0,,,,-22.8,,76.0,51.3,39.4,,-1.7,-3.3,-4.4,-8.3,-9.4,-0.6,-3.3,-5.6,-8.9,-8.9,3149.6,,,3149.6,,,,,,,,,,,528.9,403.0,11.27,17.9,4.63,,,,,,,
2005,ILLINOIS,NORTHWEST,ROCK ISLAND,140.0,3.6,732.0333333,732.0333333,107.5,48.0,1.25,35.0,8.0,7.0,116.33333329999999,42.0,169.0,36.0,89.5,11.0,12.0,-21.86666667,178.0,100.0,37.425,38.13333333,,-2.633333333,-4.266666667,-8.533333333,-8.533333333,-10.76666667,-1.466666667,-3.133333333,-6.666666667,-8.5,-9.633333333,3130.3,,,3130.3,,,,,,,,,,,472.825,582.5,11.6,16.89,6.31,340.0,270.0,,,19.2,23.2,
2005,ILLINOIS,NORTHWEST,STEPHENSON,146.0,,530.4,530.4,101.0,54.0,8.0,,,20.0,145.0,52.0,154.0,25.0,,,,-23.3,,,52.6,37.2,,-0.6,-3.3,-11.1,-11.1,-11.1,-0.6,-3.9,-5.0,-8.3,-10.6,3548.8,,,3548.8,,,,,,,,,,,725.8,,9.72,15.53,3.91,,,,,,,
2005,ILLINOIS,NORTHWEST,WHITESIDE,126.0,,611.35,611.35,96.0,49.5,3.0,57.0,9.0,11.33333333,128.6666667,45.5,165.0,33.5,7.5,,16.0,-22.2,178.0,102.0,41.95,38.35,,-0.7666666670000001,-2.9666666669999997,-9.3,-11.5,-11.5,-1.333333333,-3.166666667,-4.8,-7.966666667,-9.6,3244.8,,,3244.8,,,,,,,,,,,530.15,693.0,10.705,16.21,4.896666667,,,,,,,
2005,ILLINOIS,NORTHWEST,WINNEBAGO,130.0,3.9,560.1,560.1,111.0,61.0,2.0,73.0,13.66666667,16.0,140.0,51.0,157.0,31.0,59.0,10.0,27.66666667,-22.2,241.5,179.0,56.6,37.2,,-0.6,-2.8,-8.3,-8.3,-11.1,-2.2,-2.2,-4.4,-8.9,-8.9,3530.0,,,3530.0,,,,,,,,,,,601.2,1104.0,9.96,15.56,4.35,190.0,260.0,,,18.3,22.8,
2005,ILLINOIS,SOUTHEAST,EDWARDS,114.0,,,,,,,,3.0,,,,,,31.0,,19.0,,,114.0,,,,,,,,,,,,,,2441.7,,,2441.7,,,,,,,,,,,,202.0,,,,,,,,,,
2005,ILLINOIS,SOUTHEAST,FRANKLIN,117.0,,,,67.5,57.0,12.5,2.0,0.0,,,,,,4.0,,15.0,,76.0,0.0,91.55,,,,,,,,,,,,,,,,,,,,,,,,,,,970.6,0.0,,,,,,,,,,
2005,ILLINOIS,SOUTHEAST,GALLATIN,145.0,,,,89.0,72.0,9.0,0.0,1.0,,,,,,,,,,0.0,38.0,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.6,38.0,,,,,,,,,,
2005,ILLINOIS,SOUTHEAST,HAMILTON,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,ILLINOIS,SOUTHEAST,HARDIN,119.0,,,,93.0,75.0,7.0,,0.0,,,,,,6.0,,5.0,,,0.0,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.8,0.0,,,,,,,,,,
2005,ILLINOIS,SOUTHEAST,JEFFERSON,122.0,,722.2,722.2,96.0,61.5,11.5,5.5,3.0,3.0,96.0,18.0,171.0,27.0,16.0,,15.0,-19.4,89.0,82.5,60.95,35.6,,-0.6,-7.2,-7.2,-7.2,-10.6,-3.3,-3.3,-5.6,-7.2,-10.6,2456.4,,,2456.4,,,,,,,,,,,937.15,165.0,12.95,18.41,7.49,,,,,,,
2005,ILLINOIS,SOUTHEAST,MASSAC,139.0,,929.7,929.7,91.0,73.0,12.0,0.0,0.0,0.0,59.0,8.0,173.0,52.0,,,,-12.8,0.0,0.0,67.1,37.2,,-0.6,-6.1,-6.1,-8.3,-12.8,-2.2,-2.2,-5.0,-7.2,-9.4,1983.8,,,1983.8,,,,,,,,,,,1064.5,0.0,15.45,20.96,9.94,,,,,,,
2005,ILLINOIS,SOUTHEAST,POPE,109.0,,881.8,881.8,94.5,73.0,9.5,1.5,1.0,0.0,75.0,7.5,185.0,53.0,11.0,,11.0,-13.9,38.0,32.0,60.45,35.85,,-0.3,-6.15,-6.15,-6.95,-11.4,-1.4,-3.9,-5.85,-6.7,-9.45,2088.1333329999998,,,2088.1333329999998,,,,,,,,,,,1004.15,44.5,14.775,20.595,8.955,,,,,,,
2005,ILLINOIS,SOUTHEAST,SALINE,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,ILLINOIS,SOUTHEAST,WABASH,137.0,,,,122.0,74.0,11.0,,,,,8.0,181.0,69.0,,,,,,,66.0,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,1097.3,,,20.42,,,,,,,,
2005,ILLINOIS,SOUTHEAST,WAYNE,124.0,,763.7,763.7,104.5,71.0,8.0,4.0,2.0,0.0,102.0,16.0,182.0,49.0,,,8.0,-16.7,127.0,127.0,57.55,37.2,,-1.1,-2.2,-8.3,-8.3,-8.9,0.0,-2.8,-4.4,-7.8,-11.7,2540.5,,,2540.5,,,,,,,,,,,957.9,197.5,13.1,19.03,7.16,,,,,,,
2005,ILLINOIS,SOUTHEAST,WHITE,130.0,,,,116.0,74.0,10.0,,3.0,,,13.0,182.0,51.0,3.0,,44.0,,,135.0,79.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,995.2,219.0,,19.94,,,,,,,,
2005,ILLINOIS,SOUTHWEST,ALEXANDER,147.0,,927.9,927.9,,,,0.0,1.0,0.0,77.0,8.0,189.0,49.0,6.0,,,-15.0,0.0,51.0,,36.1,,0.0,-5.6,-5.6,-6.7,-13.9,-1.7,-2.2,-5.0,-7.8,-11.1,2071.9,,,2071.9,,,,,,,,,,,,51.0,14.78,20.46,9.09,,,,,,,
2005,ILLINOIS,SOUTHWEST,CLINTON,135.0,,808.2,808.2,92.0,63.66666667,13.33333333,4.5,4.0,0.0,90.0,20.0,173.0,41.0,,,6.0,-16.7,102.0,108.66666670000001,53.03333333,36.1,,-7.8,-7.8,-7.8,-7.8,-9.4,0.0,-3.9,-5.6,-6.7,-10.6,,,,,,,,,,,,,,,985.3333332999998,219.33333330000002,13.32,18.39,8.25,,,,,,,
2005,ILLINOIS,SOUTHWEST,JACKSON,141.0,3.2,915.9,915.9,108.0,60.5,8.5,2.0,1.0,0.0,87.0,11.0,187.66666669999998,59.33333333,2.5,,3.5,-15.73333333,38.0,43.5,114.3,36.3,,-0.933333333,-4.066666667,-5.566666667000001,-7.033333333,-9.066666667,-0.933333333,-3.333333333,-4.8,-7.066666667000001,-8.9,2208.666667,,,2208.666667,,,,,,,,,,,907.75,43.5,14.32,20.15666667,8.483333333,190.0,190.0,,,17.0,21.5,
2005,ILLINOIS,SOUTHWEST,JOHNSON,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,ILLINOIS,SOUTHWEST,MONROE,130.0,,,,81.0,67.0,14.0,,4.0,,,,,,,,,,,102.0,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.0,256.0,,,,,,,,,,
2005,ILLINOIS,SOUTHWEST,PERRY,119.0,,925.8,925.8,88.66666667,62.66666667,11.33333333,3.0,1.0,0.0,91.0,11.0,188.0,65.0,6.5,,13.0,-15.0,63.5,76.33333333,86.33333333,36.1,,-1.1,-5.0,-5.0,-7.2,-9.4,0.0,-2.8,-4.4,-6.7,-8.9,2231.05,,,2231.05,,,,,,,,,,,1041.833333,80.66666667,14.39,20.44,8.33,,,,,,,
2005,ILLINOIS,SOUTHWEST,PULASKI,138.0,,753.9,753.9,89.0,73.0,12.0,1.0,1.0,0.0,60.0,7.0,177.0,41.0,11.0,,10.0,-12.8,51.0,51.0,71.4,36.1,,-6.1,-6.1,-6.1,-6.7,-8.9,0.0,-3.3,-5.0,-8.9,-8.9,2099.8,,,2099.8,,,,,,,,,,,1123.1,51.0,14.25,19.79,8.72,,,,,,,
2005,ILLINOIS,SOUTHWEST,RANDOLPH,120.0,,887.5,887.5,88.4,67.8,11.4,4.333333333,3.0,1.0,94.0,14.5,187.0,57.5,41.0,,31.5,-17.5,102.0,82.75,73.3,36.95,,0.0,-5.0,-7.5,-7.5,-9.15,-1.95,-3.35,-6.4,-6.95,-10.3,2520.4,,,2520.4,,,,,,,,,,,1018.08,169.25,13.935,20.06,7.805,,,,,,,
2005,ILLINOIS,SOUTHWEST,ST CLAIR,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,ILLINOIS,SOUTHWEST,UNION,150.0,,,,98.0,73.0,11.0,,1.0,0.0,83.0,,,,,,1.0,-17.2,,76.0,158.5,,,-1.1,-2.2,-6.7,-6.7,-8.9,-0.6,-3.3,-5.6,-7.2,-10.0,,,,,,,,,,,,,,,1140.5,89.0,,,7.63,,,,,,,
2005,ILLINOIS,SOUTHWEST,WASHINGTON,128.0,,871.4,871.4,96.5,62.5,12.0,3.5,3.5,1.0,83.0,19.0,182.0,41.0,16.0,,12.66666667,-18.3,102.0,103.0,72.65,36.1,,-0.6,-7.2,-7.2,-7.2,-8.9,-2.2,-2.2,-6.1,-6.7,-9.4,2403.75,,,2403.75,,,,,,,,,,,972.55,232.5,13.81,19.08,8.55,,,,,,,
2005,ILLINOIS,SOUTHWEST,WILLIAMSON,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,ILLINOIS,WEST,ADAMS,129.0,4.1,750.8333332999999,750.8333332999999,89.33333333,60.0,6.666666667,14.0,7.0,3.333333333,110.0,28.33333333,170.66666669999998,49.0,184.0,25.0,50.0,-18.86666667,76.0,76.0,47.93333333,39.83333333,,-0.4,-4.066666667,-8.866666667,-8.866666667,-11.3,-0.2,-2.9666666669999997,-4.8,-8.166666667000001,-12.4,2797.3666670000002,,,2797.3666670000002,,,,,,,,,,,719.0666667,318.5,12.33333333,18.00333333,6.663333333,350.0,350.0,,,20.6,24.6,
2005,ILLINOIS,WEST,BROWN,135.0,,,,69.0,49.0,5.0,,7.0,,,,,,1.0,,8.0,,,25.0,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,672.8,175.0,,,,,,,,,,
2005,ILLINOIS,WEST,FULTON,130.0,,,,69.5,51.5,5.5,,9.0,,,,,,28.0,,11.33333333,,,140.0,61.25,,,,,,,,,,,,,,,,,,,,,,,,,,,654.9,647.0,,,,,,,,,,
2005,ILLINOIS,WEST,HANCOCK,142.0,,773.0,773.0,88.0,57.14285714,7.428571429,28.75,7.166666667,5.2,118.0,31.8,171.8,48.0,14.5,,27.75,-20.0,139.5,78.33333333,44.55714286,39.46,,-0.36,-3.56,-10.34,-10.34,-10.78,-0.46,-3.32,-5.78,-7.0,-12.32,2888.18,,,2888.18,,,,,,,,,,,762.8,386.0,12.208,17.91,6.504,,,,,,,
2005,ILLINOIS,WEST,HENDERSON,155.0,,687.6,687.6,91.0,55.0,3.0,,,6.0,122.0,43.0,169.0,34.0,7.0,,,-20.0,,,42.7,38.3,,-1.7,-9.4,-9.4,-9.4,-9.4,0.0,-2.2,-7.2,-7.2,-8.9,3073.3,,,3073.3,,,,,,,,,,,656.7,,11.51,16.93,6.09,,,,,,,
2005,ILLINOIS,WEST,KNOX,123.0,,792.7,792.7,90.2,54.6,4.2,33.33333333,7.6,4.0,121.0,38.0,167.0,38.0,32.5,,9.5,-24.4,160.66666669999998,83.8,40.5,38.3,,-0.6,-2.2,-6.7,-6.7,-11.7,-1.7,-7.2,-7.2,-7.2,-8.9,,,,,,,,,,,,,,,644.64,488.8,12.12,17.47,6.77,,,,,,,
2005,ILLINOIS,WEST,MCDONOUGH,160.0,,717.1,717.1,88.0,58.5,6.0,32.0,7.0,8.0,135.0,34.0,175.0,44.0,10.0,,4.0,-23.3,127.0,66.0,43.7,41.1,,0.0,-2.2,-12.8,-12.8,-12.8,-1.1,-2.2,-4.4,-7.2,-12.2,3046.8,,,3046.8,,,,,,,,,,,691.85,405.0,11.71,17.62,5.8,,,,,,,
2005,ILLINOIS,WEST,SCHUYLER,135.0,,660.2,660.2,71.0,54.0,6.0,,,3.0,109.0,34.0,160.0,41.0,3.0,,2.0,-19.4,,,34.3,38.9,,0.0,-2.8,-11.1,-11.1,-11.1,0.0,-3.3,-6.1,-6.7,-10.6,,,,,,,,,,,,,,,680.4,,11.83,17.44,6.22,,,,,,,
2005,ILLINOIS,WEST,WARREN,158.0,,668.8,668.8,90.0,57.0,3.0,29.0,7.0,7.0,128.0,41.0,178.0,39.0,,,,-22.2,127.0,229.0,48.5,41.7,,-1.1,-3.3,-5.0,-11.7,-11.7,-1.7,-3.9,-8.3,-8.3,-9.4,3012.5,,,3012.5,,,,,,,,,,,694.9,587.0,11.6,17.61,5.6,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,BOND,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,CALHOUN,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,CASS,139.0,,,,90.0,60.0,3.0,,5.0,,,,,,40.0,,12.0,,,127.0,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,716.7,358.0,,,,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,181.0,,671.3,671.3,103.5,61.0,8.0,16.0,8.5,4.0,106.0,32.5,170.5,45.5,3.0,,6.0,-22.8,127.0,114.5,45.2,36.15,,-0.3,-2.2,-8.35,-8.35,-9.75,0.0,-3.05,-5.55,-6.7,-10.3,2827.9,,,2827.9,,,,,,,,,,,841.55,493.0,12.215,17.99,6.435,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,GREENE,136.0,,711.3,711.3,94.5,58.5,7.0,15.0,5.5,3.0,109.0,28.0,174.0,46.0,14.5,,18.5,-21.1,102.0,63.5,39.5,37.8,,-1.1,-2.2,-8.9,-8.9,-8.9,0.0,-3.3,-5.0,-7.2,-9.4,2831.8,,,2831.8,,,,,,,,,,,742.95,280.0,12.24,18.01,6.47,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,JERSEY,136.0,,,,85.0,64.0,12.0,15.0,7.0,,,,,,1.0,,4.0,,51.0,64.0,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,879.5,308.0,,,,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,MACOUPIN,153.0,,857.1,857.1,77.33333333,58.0,9.0,13.0,6.333333333,2.0,92.0,28.0,179.0,43.0,6.0,,17.5,-17.8,102.0,92.33333333,57.23333333,37.2,,0.0,-8.9,-8.9,-8.9,-8.9,-1.7,-4.4,-4.4,-6.7,-8.9,2558.2,,,2558.2,,,,,,,,,,,845.4,430.66666669999995,13.22,18.46,7.98,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,MADISON,136.0,,1051.3,1051.3,94.33333333,67.33333333,14.66666667,8.0,5.0,0.0,72.0,17.0,178.0,60.0,,,,-15.0,102.0,107.0,68.16666667,37.8,,-6.7,-6.7,-6.7,-6.7,-10.6,0.0,-2.2,-4.4,-7.8,-9.4,2407.6,,,2407.6,,,,,,,,,,,1077.866667,318.0,14.32,18.91,9.73,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,159.0,,,,81.0,63.0,11.0,,2.0,2.0,89.0,,,,,,1.0,-20.0,,140.0,59.7,,,0.0,-2.2,-8.3,-8.3,-8.9,0.0,-2.8,-4.4,-7.2,-10.6,,,,,,,,,,,,,,,948.7,217.0,,,8.09,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,MORGAN,146.0,,636.8,636.8,106.5,64.0,5.5,24.5,7.5,4.0,116.0,25.0,179.0,54.0,13.5,,17.0,-19.4,51.0,63.5,41.8,38.9,,-2.2,-2.2,-9.4,-9.4,-9.4,-1.7,-2.8,-4.4,-7.2,-8.9,2831.8,,,2831.8,,,,,,,,,,,741.55,386.5,12.01,18.63,5.39,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,PIKE,137.0,,736.6,736.6,87.0,56.0,7.5,23.0,7.0,1.0,111.5,25.5,177.0,55.5,,,,-18.6,51.0,48.5,47.0,39.15,,-1.65,-2.5,-10.55,-10.55,-10.55,-1.95,-2.5,-4.7,-7.2,-10.0,2705.65,29.4,27.2,2705.65,38.9,31.1,-3.3,-3.9,-1.7,0.0,10.7,12.1,17.6,14.3,793.15,258.5,12.47,18.73,6.21,,,,,,,
2005,ILLINOIS,WEST SOUTHWEST,SANGAMON,169.0,4.0,769.5,769.5,101.0,66.2,7.0,30.2,6.5,2.0,103.0,27.5,173.0,43.5,73.0,25.0,28.33333333,-18.9,122.0,109.66666670000001,44.36,36.4,,-0.6,-6.7,-6.7,-6.7,-8.9,-1.1,-2.8,-6.7,-6.7,-11.7,2776.75,,,2776.75,,,,,,,,,,,824.22,474.5,12.45,18.035,6.79,270.0,320.0,,,17.9,23.2,
2005,ILLINOIS,WEST SOUTHWEST,SCOTT,129.0,,710.2,710.2,83.0,57.0,7.5,,8.0,1.5,108.5,28.0,173.0,49.5,10.5,,10.0,-19.15,,62.5,43.45,38.9,,-1.4,-2.2,-9.45,-9.45,-9.45,-0.85,-2.75,-5.0,-7.5,-9.4,2778.55,,,2778.55,,,,,,,,,,,729.15,295.0,12.29,18.23,6.345,,,,,,,
2004,ILLINOIS,CENTRAL,DE WITT,181.0,,,,123.0,75.0,12.0,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.0,,,,,,,,,,,
2004,ILLINOIS,CENTRAL,LOGAN,188.0,,429.1,429.1,111.33333329999999,70.66666667,8.666666667000001,21.33333333,5.666666667,6.0,125.0,32.0,167.0,9.0,38.5,,30.5,-25.6,93.33333333,107.0,52.83333333,33.9,,-1.1,-2.2,-8.9,-8.9,-8.9,-1.1,-2.2,-7.8,-7.8,-9.4,3086.7,23.9,,3086.7,28.9,,-1.1,,-0.6,,11.3,,14.3,,993.3666667000001,355.0,10.95,17.05,4.86,,,,,,,
2004,ILLINOIS,CENTRAL,MACON,191.0,4.5,498.3,498.3,117.33333329999999,68.0,13.66666667,23.0,5.5,3.0,101.0,30.5,170.0,6.0,4.5,,26.0,-22.2,102.0,54.5,65.63333333,33.6,,0.0,-4.7,-5.8,-6.95,-12.5,-0.6,-6.1,-6.1,-7.5,-10.0,2826.15,,,2826.15,,,,,,,,,,,1085.666667,331.0,11.88,17.355,6.405,30.0,270.0,,,20.1,30.8,
2004,ILLINOIS,CENTRAL,MARSHALL,183.0,,465.4,465.4,101.0,67.0,6.5,33.0,6.0,6.0,113.0,34.0,172.0,6.0,25.0,,21.5,-24.4,139.5,123.0,49.15,34.4,,-2.2,-2.2,-5.0,-10.0,-10.0,-0.6,-2.2,-6.7,-6.7,-8.9,2835.9,,,2835.9,,,,,,,,,,,869.05,448.33333330000005,11.34,17.15,5.54,,,,,,,
2004,ILLINOIS,CENTRAL,MASON,179.0,,454.2,454.2,92.0,66.0,13.0,,10.0,9.0,128.0,38.0,174.0,16.0,43.5,,30.0,-25.0,,203.0,38.6,35.0,,-2.2,-2.2,-9.4,-9.4,-9.4,-2.2,-2.2,-8.3,-8.3,-9.4,3276.6,,,3276.6,,,,,,,,,,,906.0,774.0,10.85,17.28,4.43,,,,,,,
2004,ILLINOIS,CENTRAL,MCLEAN,185.0,,439.55,439.55,96.5,72.25,9.25,32.0,5.666666667,7.5,120.5,33.66666667,167.66666669999998,10.33333333,5.666666667,,13.5,-23.6,152.0,120.33333329999999,67.425,33.86666667,,-1.95,-2.2,-4.4,-10.0,-10.8,-1.65,-3.05,-8.35,-8.35,-9.15,3008.85,,,3008.85,,,,,,,,,,,978.375,280.3333333,11.04,17.10333333,4.965,,,,,,,
2004,ILLINOIS,CENTRAL,MENARD,191.0,,,,107.66666670000001,74.33333333,8.0,22.5,4.0,7.0,113.0,35.0,164.0,4.0,11.0,,19.66666667,-25.6,127.0,137.0,77.0,33.3,,-1.1,-2.8,-8.9,-8.9,-8.9,-0.6,-6.7,-6.7,-6.7,-9.4,2905.8,,,2905.8,,,,,,,,,,,932.6,313.3333333,11.17,16.87,5.47,,,,,,,
2004,ILLINOIS,CENTRAL,PEORIA,192.0,3.6,419.7,419.7,98.5,67.25,6.25,27.5,7.75,8.0,120.5,40.5,166.0,5.5,125.5,15.0,33.0,-23.85,102.0,109.75,50.675,33.3,,-1.65,-2.75,-7.75,-9.4,-9.4,0.0,-4.45,-6.15,-7.5,-9.45,3166.45,,,3166.45,,,,,,,,,,,870.65,505.25,10.755,16.42,5.1,240.0,230.0,,,19.7,25.9,
2004,ILLINOIS,CENTRAL,STARK,189.0,,328.8,328.8,95.66666667,67.66666667,6.333333333,31.5,7.25,13.0,134.0,44.0,155.0,4.0,26.0,,16.0,-24.4,114.5,146.0,68.63333333,32.8,,-3.3,-3.3,-4.4,-8.9,-8.9,-0.6,-4.4,-4.4,-10.6,-10.6,3349.4,,,3349.4,,,,,,,,,,,894.4,510.25,9.57,15.47,3.67,,,,,,,
2004,ILLINOIS,CENTRAL,TAZEWELL,187.0,,,,108.0,70.33333333,9.0,32.33333333,5.75,,,,,,19.0,,28.0,,143.66666669999998,154.75,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,966.9666667000001,499.25,,,,,,,,,,
2004,ILLINOIS,CENTRAL,WOODFORD,182.0,,343.7,343.7,98.66666667,63.66666667,7.333333333,33.5,5.333333333,11.0,131.0,39.0,163.5,6.5,5.666666667,,11.66666667,-22.8,152.5,107.66666670000001,63.93333333,33.3,,-2.2,-2.2,-4.4,-7.2,-12.8,-0.6,-3.9,-9.4,-9.4,-9.4,3201.1,,,3201.1,,,,,,,,,,,817.6,402.0,10.23,16.69,3.6,,,,,,,
2004,ILLINOIS,EAST,CHAMPAIGN,181.0,4.9,400.46666669999996,400.46666669999996,121.8571429,71.85714286,10.42857143,23.16666667,6.666666667,4.666666667,111.66666670000001,35.75,164.75,6.0,49.83333333,,24.5,-26.33333333,118.66666670000001,71.33333333,86.2,33.625,,-0.933333333,-2.566666667,-5.7,-7.466666667,-9.1,-1.733333333,-3.9666666669999997,-7.333333333,-7.333333333,-11.76666667,3046.35,,,3046.35,,,,,,,,,,,1068.2,327.1666667,10.98,16.6825,5.42,210.0,360.0,,,23.2,65.7,
2004,ILLINOIS,EAST,FORD,178.0,,372.4,372.4,107.0,73.66666667,12.0,31.0,9.0,9.0,123.33333329999999,40.33333333,156.33333330000002,2.333333333,30.5,,4.666666667,-23.9,110.0,80.33333333,74.33333333,32.76666667,,-1.1,-3.9,-5.766666667000001,-8.133333333,-9.233333333,-2.9666666669999997,-2.9666666669999997,-7.966666667,-7.966666667,-8.9,3302.0,,,3302.0,,,,,,,,,,,1060.833333,408.6666667,10.18666667,15.93333333,4.446666667,,,,,,,
2004,ILLINOIS,EAST,IROQUOIS,184.0,,387.1,387.1,111.0,74.0,7.0,27.0,9.0,8.0,118.0,41.0,159.0,3.0,18.0,,33.0,-23.3,127.0,53.0,48.3,32.8,,-0.6,-2.2,-5.0,-8.9,-8.9,-1.7,-2.8,-6.7,-6.7,-11.7,3103.7,24.4,26.1,3103.7,37.2,29.4,-12.2,-3.9,-5.6,-1.7,6.5,11.4,16.5,14.7,881.4,412.0,10.46,16.12,4.81,,,,,,,
