yield,price_received,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,NDVI,EVI
47.0,4.55,538.4,538.4,116.6666667,72.33333333,8.0,23.0,3.333333333,4.0,117.0,24.0,168.0,27.0,44.0,34.5,-20.0,178.0,75.66666667,54.93333333,35.6,0.0,-3.3,-6.7,-6.7,-10.6,-2.2,-2.2,-7.2,-7.2,-9.4,3310.2,3310.2,900.3333332999997,229.6666667,11.43,17.64,5.21,0.304118423,0.175461952
47.0,4.55,535.7,535.7,105.5,64.0,9.0,24.868951094148645,3.0,0.0,116.0,25.0,164.0,21.0,20.5,22.5,-17.2,216.42898970405403,175.0,80.9,35.6,-1.1,-2.2,-5.0,-7.8,-10.0,-2.2,-2.2,-5.6,-9.4,-9.4,3365.9,3365.9,1010.15,268.0,11.85,17.52,6.17,0.31933998399999997,0.178180297
47.0,4.55,578.8,578.8,100.0,71.66666667,12.0,27.66666667,2.0,3.0,115.0,33.0,162.0,27.0,20.0,33.0,-21.1,271.0,49.0,67.03333333,36.1,-0.6,-2.2,-5.0,-7.8,-10.0,-1.1,-2.2,-4.4,-7.8,-10.0,3220.4,3220.4,1020.7,162.66666669999995,11.69,17.42,5.95,0.320889909,0.17965084399999998
43.0,4.55,593.9,593.9,101.0,77.0,12.0,29.0,5.0,4.0,132.0,26.0,173.0,37.0,82.5,32.0,-20.6,305.0,50.5,71.6,38.3,-0.6,-2.8,-4.4,-7.8,-8.9,0.0,-2.8,-5.6,-7.8,-10.0,3479.8,3479.8,1085.8,234.5,11.46,18.11,4.82,0.33358525,0.18392799199999998
49.0,4.55,551.2333332999998,551.2333332999998,102.0,77.5,9.0,17.75,2.666666667,4.0,120.3333333,29.33333333,160.66666669999995,27.66666667,4.5,25.5,-20.73333333,152.5,44.0,60.6,35.56666667,-0.566666667,-2.6,-5.533333333,-7.433333332999999,-10.36666667,-1.5,-2.4,-6.8666666670000005,-8.533333333,-10.73333333,3431.366667,3431.366667,991.175,131.0,11.37,17.33333333,5.403333333,0.307215065,0.170214105
48.0,4.55,566.1,566.1,104.6666667,71.66666667,7.666666667,17.66666667,3.0,4.0,116.0,25.0,163.0,25.0,21.0,28.66666667,-21.7,203.3333333,75.33333333,56.06666667,35.6,-1.7,-2.2,-4.4,-7.8,-10.6,-2.2,-2.2,-6.7,-6.7,-8.9,3351.8020882131154,3351.8020882131154,904.1666667000003,169.66666669999995,11.74,17.69,5.79,0.341152471,0.200199071
46.0,4.55,524.15,524.15,122.6666667,72.33333333,8.0,36.5,3.666666667,4.0,126.0,31.5,159.0,26.0,139.0,46.0,-20.55,330.5,59.33333333,70.36666667,35.85,-0.85,-2.2,-5.55,-7.8,-9.45,-1.15,-2.2,-5.8,-8.6,-10.0,3491.7,3491.7,966.2333333,220.0,11.07,16.97,5.17,0.41804277,0.230997266
50.0,4.55,504.7,504.7,110.5,74.5,12.5,40.0,2.333333333,3.0,124.0,41.0,158.0,22.0,37.0,27.0,-20.6,483.0,51.66666667,75.05,35.6,-0.6,-2.2,-7.2,-7.2,-10.0,-3.3,-3.3,-4.4,-8.3,-10.0,3612.1,3612.1,1062.65,153.66666669999995,10.79,16.56,5.01,0.293120696,0.173313699
51.0,4.55,576.736290921875,576.736290921875,122.0,85.0,8.5,40.0,7.5,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,20.0,23.0,-20.417191876764704,279.0,89.0,58.05,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,1083.3,406.5,11.728010461818185,17.619805727971013,5.9130161064411775,0.33722418200000004,0.19692695100000002
51.0,4.55,508.5,508.5,113.5,78.5,9.0,37.5,4.5,5.5,127.5,30.0,163.0,24.5,1.5,18.0,-22.8,317.5,72.0,44.05,36.15,-0.85,-3.05,-5.0,-7.8,-9.7,-1.4,-3.6,-4.4,-8.9,-9.45,3400.1,3400.1,994.85,287.0,10.925,17.195,4.66,0.32374305800000003,0.178052684
46.0,4.55,524.6,524.6,108.2,66.0,6.4,14.5,1.4,2.666666667,125.3333333,25.0,166.66666669999995,26.33333333,12.8,21.5,-19.83333333,120.75,47.8,49.94,37.23333333,-0.933333333,-3.133333333,-4.6,-7.6,-10.53333333,-2.433333333,-4.066666667,-5.366666667,-7.066666667000001,-10.0,3370.5,3370.5,851.72,106.8,11.26,17.48666667,5.036666667,0.294160298,0.168423109
45.0,4.55,464.5333333,464.5333333,118.0,74.33333333,10.0,39.0,4.0,3.333333333,133.0,33.66666667,159.66666669999995,21.33333333,28.0,23.0,-19.23333333,266.5,84.66666667,55.53333333,35.0,-0.2,-2.766666667,-4.966666667,-7.433333332999999,-10.2,-1.5,-2.933333333,-6.1,-8.3,-9.633333333,3601.033333,3601.033333,1042.066667,266.6666667,10.74666667,16.58,4.92,0.287885545,0.151558421
49.0,4.55,460.8,460.8,125.0,69.0,9.0,31.5,2.5,6.0,130.0,33.0,160.0,19.0,26.66666667,24.0,-23.3,254.0,67.5,55.4,34.4,-2.2,-2.2,-5.0,-7.8,-11.1,-2.2,-2.2,-5.0,-8.9,-8.9,3625.9,3625.9,1019.2,175.5,10.83,16.64,5.01,0.295269308,0.15633904199999998
44.0,4.55,576.736290921875,576.736290921875,118.0,75.0,7.666666667,42.0,2.666666667,4.0,125.0,32.0,153.0,28.0,13.0,15.0,-20.6,347.0,87.33333333,44.86666667,35.0,-0.6,-3.3,-5.6,-6.7,-8.9,0.0,-2.8,-8.9,-8.9,-8.9,3351.8020882131154,3351.8020882131154,885.2333332999998,243.3333333,10.96,17.12,4.81,0.312938598,0.175919993
45.0,4.55,482.5333333,482.5333333,106.6,72.6,10.2,22.25,3.0,3.666666667,126.3333333,34.33333333,154.0,19.33333333,19.66666667,10.0,-19.43333333,222.0,75.5,53.74,35.73333333,-0.3666666670000001,-2.933333333,-6.133333333,-7.433333332999999,-10.2,-1.866666667,-2.766666667,-7.033333333,-7.4,-9.833333332999999,3601.15,3601.15,995.0,236.5,10.79666667,16.54,5.056666667,0.291758965,0.15325071
48.0,4.55,576.736290921875,576.736290921875,97.0,71.0,10.0,24.868951094148645,0.0,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,22.0,38.5,-20.417191876764704,216.42898970405403,5.0,77.5,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3365.9,3365.9,940.7,5.0,11.728010461818185,17.619805727971013,5.9130161064411775,0.294259743,0.16630405
51.0,4.55,562.45,562.45,113.25,70.0,7.5,22.66666667,2.75,2.0,110.5,28.0,164.0,23.0,11.0,18.0,-20.0,169.33333330000005,65.5,64.95,34.15,-0.55,-2.75,-5.3,-8.6,-10.0,-2.8,-2.8,-4.4,-8.05,-10.0,3235.45,3235.45,980.05,182.5,11.925,17.415,6.43,0.32072550699999997,0.182127597
46.0,4.55,576.736290921875,576.736290921875,105.0,77.0,12.0,24.0,2.0,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,25.766458333537503,25.47763713101266,-20.417191876764704,229.0,25.0,81.3,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,1124.8,74.0,11.728010461818185,17.619805727971013,5.9130161064411775,0.37327223299999995,0.22866137600000003
39.0,4.55,729.25,729.25,89.0,67.75,6.5,7.25,0.75,1.0,103.0,12.0,186.0,44.0,9.0,46.0,-17.8,120.5,42.75,57.4,36.65,-0.3,-4.15,-5.25,-8.05,-9.4,-1.95,-3.35,-6.15,-7.25,-11.4,2870.0,2870.0,894.95,50.75,13.27,19.58,6.96,0.43241578,0.272494677
50.0,4.55,647.5666667,647.5666667,114.3333333,69.66666667,8.0,23.0,2.0,0.666666667,102.6666667,21.66666667,169.0,25.66666667,5.0,19.0,-20.36666667,203.0,38.0,82.66666667,35.16666667,0.0,-2.566666667,-5.2,-7.233333332999999,-10.56666667,-1.833333333,-2.933333333,-6.133333333,-7.966666667,-9.433333333,3032.4,3032.4,991.6666667000003,93.0,12.50666667,17.98333333,7.03,0.336306341,0.194845335
42.0,4.55,719.3,719.3,104.6666667,67.0,10.66666667,7.0,1.333333333,1.0,102.0,9.0,190.0,52.0,60.0,27.0,-22.8,114.5,30.33333333,89.56666667,35.6,0.0,-2.2,-5.0,-9.4,-9.4,-2.8,-2.8,-7.8,-7.8,-9.4,2903.6,2903.6,1057.666667,74.0,13.41,20.39,6.42,0.427242127,0.264175111
42.0,4.55,576.736290921875,576.736290921875,101.0,72.0,10.0,20.0,2.5,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,2.0,25.47763713101266,-20.417191876764704,229.0,38.0,75.45,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,1045.7,94.0,11.728010461818185,17.619805727971013,5.9130161064411775,0.370351696,0.22823937600000002
51.0,4.55,539.0,539.0,106.0,70.0,7.0,20.0,2.0,1.0,117.0,22.0,172.0,25.0,14.0,20.0,-19.4,229.0,63.5,56.15,34.4,-1.1,-2.2,-4.4,-7.2,-10.6,0.0,-2.2,-5.6,-8.9,-8.9,3351.8020882131154,3351.8020882131154,930.65,122.5,11.62,17.44,5.79,0.30679535399999996,0.160949777
49.0,4.55,620.4,620.4,105.0,67.0,15.0,18.0,1.0,2.0,105.0,23.0,168.0,21.0,18.0,38.0,-19.4,203.0,76.0,73.2,33.9,0.0,-2.8,-4.4,-6.7,-10.6,-1.1,-2.2,-5.6,-8.3,-8.9,3351.8020882131154,3351.8020882131154,1101.6,118.0,12.22,17.58,6.86,0.334242323,0.196644832
43.0,4.55,651.3,651.3,106.3333333,73.66666667,9.666666667000001,16.0,2.333333333,2.0,113.0,19.0,174.0,36.0,12.0,46.0,-20.0,143.66666669999995,43.33333333,68.4,36.1,0.0,-3.3,-6.1,-9.4,-9.4,-0.6,-2.2,-6.1,-7.8,-11.1,3223.4,3223.4,963.3333332999997,100.6666667,12.41,18.6,6.22,0.41531443799999995,0.267071347
40.0,4.55,633.1,633.1,106.0,74.0,8.5,15.0,1.5,2.0,112.0,20.0,174.0,30.5,26.0,38.0,-19.45,229.0,47.0,41.9,36.1,-0.3,-3.35,-4.4,-8.3,-9.7,-0.3,-2.5,-6.4,-7.5,-10.3,3205.15,3205.15,939.6,92.5,12.325,18.22,6.435,0.435722614,0.27328988
44.0,4.55,579.65,579.65,96.33333333,67.33333333,11.0,15.0,2.333333333,1.5,101.0,18.0,169.5,16.0,17.66666667,32.0,-18.6,229.0,42.33333333,58.73333333,34.15,-0.55,-3.6,-5.25,-9.15,-9.15,-1.4,-2.5,-4.7,-7.75,-10.55,3090.6,3090.6,1036.733333,100.6666667,12.4,17.995,6.805,0.387962077,0.247961815
42.0,4.55,675.2,675.2,122.0,64.0,13.0,24.868951094148645,2.2712145532247194,2.0,93.0,15.0,178.0,32.0,25.766458333537503,25.47763713101266,-21.1,216.42898970405403,46.55438737280898,119.1,36.7,0.0,-2.2,-4.4,-6.7,-10.0,-1.7,-6.1,-6.1,-7.2,-13.9,2965.9,2965.9,1100.0,131.33970037707866,13.15,19.01,7.3,0.435181383,0.261083167
40.0,4.55,679.4,679.4,101.0,71.2,8.0,12.0,1.2,1.5,104.5,17.0,179.0,35.5,57.5,41.0,-18.6,159.0,32.8,63.3,35.85,-0.3,-2.5,-4.7,-7.75,-10.0,-1.1,-3.35,-6.15,-7.25,-9.4,3069.45,3069.45,961.8,80.2,12.875,18.865,6.885,0.458133226,0.303138475
50.0,4.55,525.2,525.2,109.0,72.0,10.0,12.0,1.0,2.0,117.0,20.0,162.0,18.0,6.0,25.47763713101266,-22.2,51.0,31.5,102.9,35.0,-0.6,-3.3,-5.6,-6.7,-10.0,-2.2,-2.2,-5.0,-9.4,-9.4,3351.8020882131154,3351.8020882131154,1071.2,57.5,11.69,17.62,5.77,0.317851294,0.168037685
40.0,4.55,695.2,695.2,109.0,65.0,16.0,14.0,1.0,2.0,102.0,18.0,181.0,38.0,8.0,15.0,-17.8,152.0,102.0,55.9,35.0,0.0,-3.9,-5.0,-8.9,-8.9,-2.8,-2.8,-4.4,-7.8,-13.9,2991.5,2991.5,1108.3,121.0,12.91,18.88,6.93,0.43640526799999996,0.258794274
41.0,4.55,691.5,691.5,105.5,74.5,10.0,19.0,4.0,1.0,102.0,19.0,177.0,41.0,2.333333333,4.0,-18.3,114.5,76.0,77.1,36.1,0.0,-3.3,-4.4,-6.7,-10.6,-1.1,-2.2,-6.7,-6.7,-9.4,3094.05,3094.05,962.2,160.0,13.02,18.86,7.19,0.357065146,0.21562322899999997
45.0,4.55,576.736290921875,576.736290921875,113.0,72.0,7.0,54.0,5.0,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,4.0,2.0,-20.417191876764704,305.0,76.0,58.7,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,968.1,229.0,11.728010461818185,17.619805727971013,5.9130161064411775,0.363211492,0.206677195
43.0,4.55,480.9142857,480.9142857,124.4,75.2,8.0,45.28571429,3.5,2.714285714,122.8571429,39.14285714,131.8571429,21.85714286,85.6,39.4,-19.28571429,337.4285713999999,99.5,90.13,35.8,-0.957142857,-2.8428571430000003,-5.571428571,-8.1,-10.48571429,-1.114285714,-3.0857142860000004,-6.514285714,-8.485714286,-9.771428571,3678.085714,3678.085714,1019.41,271.25,10.46285714,15.73142857,5.191428571,0.37061899,0.20936819399999998
44.0,4.55,467.1,467.1,121.0,69.0,7.0,24.868951094148645,0.0,4.0,126.0,39.0,144.0,22.0,7.0,2.0,-21.1,216.42898970405403,0.0,55.6,35.0,-1.7,-2.2,-4.4,-8.3,-11.1,-2.2,-2.2,-4.4,-6.7,-9.4,3608.2,3608.2,875.5,0.0,10.56,16.28,4.84,0.299902419,0.16279196099999999
41.0,4.55,430.95,430.95,117.0,77.66666667,5.666666667,50.0,3.0,4.5,128.0,40.33333333,135.33333330000002,25.0,6.0,14.5,-22.5,394.0,42.33333333,73.56666667,36.13333333,-2.5,-2.5,-5.25,-6.95,-11.4,-2.2,-2.75,-5.55,-8.05,-9.15,3841.2,3841.2,934.3333332999997,152.66666669999995,9.95,15.92333333,4.31,0.41432649,0.24284336899999998
42.0,4.55,576.736290921875,576.736290921875,118.0,69.0,7.0,42.0,2.0,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,25.766458333537503,25.47763713101266,-20.417191876764704,330.0,38.0,67.8,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,905.9,127.0,11.728010461818185,17.619805727971013,5.9130161064411775,0.34162963799999996,0.187564345
35.0,4.55,409.8,409.8,127.6666667,72.66666667,6.5,59.6,3.2,2.6,129.2,44.2,123.0,13.4,50.0,29.66666667,-19.0,411.4,59.0,61.5,35.7,-0.58,-2.64,-6.12,-7.46,-11.34,-2.0,-2.86,-5.74,-8.66,-9.44,3883.5,3883.5,950.0833332999997,235.0,9.76,14.786,4.732,0.371517537,0.215962583
43.0,4.55,576.736290921875,576.736290921875,112.6666667,71.66666667,7.666666667,60.0,3.0,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,58.33333333,30.66666667,-20.417191876764704,406.6666667,49.0,63.56666667,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,942.2333333,205.0,11.728010461818185,17.619805727971013,5.9130161064411775,0.435353238,0.258094567
42.0,4.55,507.3,507.3,119.2,73.6,7.6,40.5,3.6,3.5,116.5,39.0,142.0,22.5,18.0,23.0,-20.25,317.5,60.6,72.54,35.55,-0.3,-3.3,-5.25,-7.5,-10.85,-1.7,-3.05,-6.4,-7.5,-9.45,3634.8,3634.8,911.74,229.6,10.89,16.355,5.435,0.387538175,0.216971348
49.0,4.55,482.1666667,482.1666667,116.6666667,77.0,11.66666667,42.66666667,3.5,4.666666667,128.6666667,42.66666667,148.0,17.33333333,20.66666667,28.0,-20.96666667,406.6666667,70.5,58.33333333,35.16666667,-0.3666666670000001,-2.2,-5.733333332999999,-7.433333332999999,-10.2,-0.7666666670000001,-2.4,-7.033333333,-8.333333332999999,-9.633333333,3742.9,3742.9,1031.7,225.75,10.45333333,15.93666667,4.966666667,0.30791152899999996,0.17342322300000002
55.0,4.55,456.7,456.7,119.0,76.5,11.5,58.0,2.5,9.0,133.0,42.0,143.0,23.0,15.0,40.0,-25.6,330.0,42.0,79.25,35.6,0.0,-3.3,-5.0,-8.3,-8.9,-3.3,-3.3,-4.4,-8.3,-10.0,3853.1,3853.1,1036.85,161.5,10.06,16.11,4.02,0.373938004,0.19627308
47.0,4.55,498.26666669999986,498.26666669999986,116.6666667,77.33333333,9.333333332999999,47.0,4.5,3.0,128.3333333,44.33333333,153.33333330000005,19.66666667,17.0,4.5,-20.76666667,406.0,65.25,56.96666667,35.2,-0.2,-2.566666667,-7.033333333,-7.033333333,-10.4,-2.2,-2.766666667,-6.1,-7.4,-10.0,3713.6,3713.6,990.7666667,253.25,10.61333333,16.16666667,5.053333333,0.335523215,0.18733992
49.0,4.55,394.65,394.65,110.5,76.25,10.0,65.0,5.75,9.5,130.5,46.0,135.0,17.0,33.5,25.66666667,-24.7,490.6666667,57.25,76.075,36.65,-1.65,-2.2,-5.8,-6.95,-10.55,-2.8,-3.05,-6.65,-8.9,-8.9,3862.05,3862.05,1020.425,235.25,9.475,15.185,3.765,0.496211891,0.272120586
46.0,4.55,425.9,425.9,115.75,76.75,8.5,56.66666667,4.5,8.0,132.0,52.66666667,134.66666669999998,12.0,33.66666667,32.66666667,-24.75,465.33333330000005,71.25,52.3,33.86666667,-0.3,-2.75,-5.8,-7.5,-9.7,-0.85,-3.05,-7.5,-7.5,-9.75,3954.9,3954.9,937.1,296.75,9.77,14.99333333,4.25,0.293400667,0.16347644
47.0,4.55,576.736290921875,576.736290921875,104.6666667,77.66666667,11.33333333,24.868951094148645,3.333333333,3.2913865546323526,115.12216386470588,44.5,144.5,13.5,14.0,32.0,-20.417191876764704,216.42898970405403,42.33333333,55.36666667,34.75,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3738.2,3738.2,1084.333333,132.3333333,11.728010461818185,15.665,5.9130161064411775,0.36663421700000004,0.196394858
47.0,4.55,430.6,430.6,121.6666667,74.0,6.666666667,57.33333333,3.75,6.5,133.0,45.5,142.0,18.5,69.33333333,33.33333333,-23.6,389.3333333,73.25,55.63333333,35.0,-1.65,-2.5,-4.7,-6.95,-9.4,-2.75,-2.75,-5.8,-8.05,-10.0,3887.8,3887.8,918.9333332999997,306.75,9.895,15.705,4.085,0.34661239299999996,0.193463682
48.0,4.55,576.736290921875,576.736290921875,115.0,78.0,11.0,24.868951094148645,2.0,5.0,128.0,27.599171842608698,164.96411318405796,26.938509316811594,25.766458333537503,25.47763713101266,-21.1,216.42898970405403,127.0,50.8,35.68683574884058,-1.1,-2.8,-6.7,-6.7,-9.4,-1.7,-2.2,-6.1,-9.4,-9.4,3351.8020882131154,3351.8020882131154,981.7,248.0,11.728010461818185,17.619805727971013,4.77,0.32252674600000003,0.178602089
47.0,4.55,583.8333332999998,583.8333332999998,134.75,72.25,11.75,37.0,2.0,4.0,114.3333333,37.66666667,150.66666669999995,22.0,96.5,42.0,-20.2,305.0,28.5,61.875,35.93333333,-0.7666666670000001,-3.133333333,-5.9,-7.966666667,-10.0,-0.933333333,-5.366666667,-6.1,-7.233333332999999,-9.8,3553.966667,3553.966667,1013.1,108.75,11.22666667,16.49333333,5.96,0.415512184,0.226008242
46.0,4.55,406.0,406.0,129.0,79.0,11.0,57.0,3.0,10.0,143.0,45.0,135.0,16.0,25.766458333537503,25.47763713101266,-24.4,406.0,38.0,78.7,35.0,0.0,-2.8,-5.6,-6.7,-11.1,-2.2,-2.2,-4.4,-10.0,-10.0,3351.8020882131154,3351.8020882131154,1042.5,169.0,9.47,15.34,3.6,0.40280764799999996,0.228409447
46.0,4.55,531.8,531.8,105.2,69.6,8.2,53.0,3.6,6.5,129.0,43.33333333,141.66666669999995,19.66666667,12.66666667,24.0,-22.5,381.0,61.0,65.58,35.76666667,-0.85,-3.3,-5.0,-7.8,-10.85,-2.25,-2.8,-4.7,-8.6,-9.45,3759.6,3759.6,928.56,199.6,10.49,15.72,4.655,0.321639,0.177087379
38.0,4.55,454.9,454.9,112.0,67.0,10.0,24.868951094148645,4.0,7.0,130.0,51.0,133.0,19.0,115.5,27.5,-22.2,216.42898970405403,57.5,61.0,35.6,-1.1,-3.3,-6.7,-6.7,-10.0,-3.3,-3.3,-4.4,-7.2,-10.0,3950.8,3950.8,928.0,207.0,9.9,15.37,4.44,0.419477151,0.240722083
39.0,4.55,576.736290921875,576.736290921875,106.96639610681818,71.7315746753409,9.954572510886363,24.868951094148645,2.2712145532247194,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,1.0,5.0,-20.417191876764704,216.42898970405403,46.55438737280898,67.83020562806817,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,1016.1768398238638,131.33970037707866,11.728010461818185,17.619805727971013,5.9130161064411775,0.46157119399999996,0.276331746
40.0,4.55,785.4,785.4,78.0,60.5,14.5,7.5,0.666666667,0.0,78.0,9.0,186.0,47.0,3.0,33.0,-12.8,114.5,15.33333333,78.6,36.7,0.0,-3.3,-5.0,-7.2,-8.9,-2.2,-2.2,-7.8,-7.8,-10.6,3351.8020882131154,3351.8020882131154,1136.45,32.33333333,14.21,19.96,8.46,0.503550825,0.320010557
43.0,4.55,576.736290921875,576.736290921875,102.0,74.0,14.0,0.0,1.0,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,6.0,17.0,-20.417191876764704,0.0,12.5,77.35,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,1187.5,47.0,11.728010461818185,17.619805727971013,5.9130161064411775,0.4030864,0.254265388
41.0,4.55,576.736290921875,576.736290921875,106.96639610681818,71.7315746753409,9.954572510886363,24.868951094148645,2.2712145532247194,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,1.0,1.0,-20.417191876764704,216.42898970405403,46.55438737280898,67.83020562806817,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,1016.1768398238638,131.33970037707866,11.728010461818185,17.619805727971013,5.9130161064411775,0.45812168799999997,0.30265881699999997
32.0,4.55,576.736290921875,576.736290921875,97.0,72.0,14.0,6.0,0.0,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,1.0,7.0,-20.417191876764704,76.0,0.0,101.1,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,2808.4,2808.4,1374.1,0.0,11.728010461818185,17.619805727971013,5.9130161064411775,0.5742656429999999,0.324574579
39.0,4.55,659.8,659.8,93.0,61.33333333,11.66666667,9.666666667000001,0.333333333,1.0,108.0,12.0,173.0,21.0,4.0,27.0,-18.3,110.0,19.66666667,68.3,35.0,0.0,-3.3,-6.1,-8.9,-8.9,-1.1,-3.3,-5.6,-8.9,-8.9,3022.3,3022.3,1034.5,28.33333333,12.83,18.53,7.12,0.5101471870000001,0.332193146
38.0,4.55,576.736290921875,576.736290921875,106.96639610681818,71.7315746753409,9.954572510886363,24.868951094148645,2.2712145532247194,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,25.766458333537503,25.47763713101266,-20.417191876764704,216.42898970405403,46.55438737280898,67.83020562806817,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,1016.1768398238638,131.33970037707866,11.728010461818185,17.619805727971013,5.9130161064411775,0.538454367,0.35125741
31.0,4.55,576.736290921875,576.736290921875,93.0,70.0,16.0,24.868951094148645,0.0,3.2913865546323526,115.12216386470588,6.0,202.0,52.0,43.0,6.0,-20.417191876764704,216.42898970405403,0.0,95.3,36.7,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,1365.4,0.0,11.728010461818185,21.39,5.9130161064411775,0.582219209,0.315033133
45.0,4.55,576.736290921875,576.736290921875,100.0,70.0,16.0,24.868951094148645,0.0,3.2913865546323526,115.12216386470588,27.599171842608698,164.96411318405796,26.938509316811594,25.766458333537503,25.47763713101266,-20.417191876764704,216.42898970405403,0.0,93.7,35.68683574884058,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,1242.2,0.0,11.728010461818185,17.619805727971013,5.9130161064411775,0.463833654,0.298409125
43.0,4.55,576.736290921875,576.736290921875,106.96639610681818,71.7315746753409,9.954572510886363,24.868951094148645,2.0,3.2913865546323526,115.12216386470588,10.0,196.0,41.0,25.766458333537503,2.0,-20.417191876764704,216.42898970405403,38.0,67.83020562806817,35.6,-0.6806932773235298,-2.887247899161765,-5.299873949558823,-7.653333333308821,-10.077829131764705,-1.7345238095147062,-3.193809523823529,-6.121876750691177,-8.091603641455883,-9.868427871073527,3351.8020882131154,3351.8020882131154,1016.1768398238638,76.0,11.728010461818185,20.41,5.9130161064411775,0.391548096,0.243132966
