Year,State,Ag District,County,yield,price_received,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,NDVI,EVI,GPP,SSM_0,SSM_10,SSM_40,SSM_100,NDWI
2005,ILLINOIS,SOUTHEAST,WAYNE,124,2.08,763.7,763.7,104.5,71,8,4,2,0,102,16,182,49,25.5786036,8,-16.7,127,127,57.55,37.2,-1.1,-2.2,-8.3,-8.3,-8.9,0,-2.8,-4.4,-7.8,-11.7,2540.5,2540.5,957.9,197.5,13.1,19.03,7.16,0.472311205,0.28399606,559.03944,0.301741148,0.310749816,0.227778443,0.37350316,-0.006772978
2005,ILLINOIS,SOUTHEAST,WHITE,130,2.08,713.5219066,713.5219066,116,74,10,28.64019608,3,4.707608696,111.8562802,13,182,51,3,44,-19.76262077,133.4828431,135,79,37.2,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,995.2,219,12.05435732,19.94,6.313173913,0.45109936,0.273173474,586.8793406,0.301743549,0.311083336,0.245172506,0.368397954,-0.001937682
2005,ILLINOIS,SOUTHWEST,ALEXANDER,147,2.08,927.9,927.9,97.25435185,61.98556878,7.127169312,0,1,0,77,8,189,49,6,16.26052632,-15,0,51,54.98565344,36.1,0,-5.6,-5.6,-6.7,-13.9,-1.7,-2.2,-5,-7.8,-11.1,2071.9,2071.9,806.0313241,51,14.78,20.46,9.09,0.559055318,0.313640554,748.9634073,0.302545571,0.320524094,0.262437119,0.350933754,0.018135047
2005,ILLINOIS,SOUTHWEST,CLINTON,135,2.08,808.2,808.2,92,63.66666667,13.33333333,4.5,4,0,90,20,173,41,25.5786036,6,-16.7,102,108.6666667,53.03333333,36.1,-7.8,-7.8,-7.8,-7.8,-9.4,0,-3.9,-5.6,-6.7,-10.6,2872.105503,2872.105503,985.3333333,219.3333333,13.32,18.39,8.25,0.434190135,0.258382322,531.1522797,0.300341807,0.311464336,0.232348906,0.370981837,0.003226608
2005,ILLINOIS,SOUTHWEST,JACKSON,141,2.08,915.9,915.9,108,60.5,8.5,2,1,0,87,11,187.6666667,59.33333333,2.5,3.5,-15.73333333,38,43.5,114.3,36.3,-0.933333333,-4.066666667,-5.566666667,-7.033333333,-9.066666667,-0.933333333,-3.333333333,-4.8,-7.066666667,-8.9,2208.666667,2208.666667,907.75,43.5,14.32,20.15666667,8.483333333,0.588890512,0.34137783,696.1590816,0.301729532,0.31199603,0.247536756,0.344594717,0.01360104
2005,ILLINOIS,SOUTHWEST,JOHNSON,129,2.08,713.5219066,713.5219066,97.25435185,61.98556878,7.127169312,28.64019608,6.54437751,4.707608696,111.8562802,31.68333333,171.2691176,43.38051471,25.5786036,16.26052632,-19.76262077,133.4828431,105.2425703,54.98565344,37.57140931,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,806.0313241,431.9664659,12.05435732,17.87829657,6.313173913,0.688674493,0.397209974,804.7842942,0.302456559,0.310428321,0.23617258,0.356249591,0.015569928
2005,ILLINOIS,SOUTHWEST,MONROE,130,2.08,713.5219066,713.5219066,81,67,14,28.64019608,4,4.707608696,111.8562802,31.68333333,171.2691176,43.38051471,25.5786036,16.26052632,-19.76262077,133.4828431,102,71.6,37.57140931,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,1063,256,12.05435732,17.87829657,6.313173913,0.498263096,0.286917139,629.5357447,0.312124902,0.317699714,0.22279772,0.371513332,0.008692873
2005,ILLINOIS,SOUTHWEST,PERRY,119,2.08,925.8,925.8,88.66666667,62.66666667,11.33333333,3,1,0,91,11,188,65,6.5,13,-15,63.5,76.33333333,86.33333333,36.1,-1.1,-5,-5,-7.2,-9.4,0,-2.8,-4.4,-6.7,-8.9,2231.05,2231.05,1041.833333,80.66666667,14.39,20.44,8.33,0.531424834,0.306958252,640.3346778,0.290662753,0.305642246,0.22077551,0.368740997,-0.002068857
2005,ILLINOIS,SOUTHWEST,PULASKI,138,2.08,753.9,753.9,89,73,12,1,1,0,60,7,177,41,11,10,-12.8,51,51,71.4,36.1,-6.1,-6.1,-6.1,-6.7,-8.9,0,-3.3,-5,-8.9,-8.9,2099.8,2099.8,1123.1,51,14.25,19.79,8.72,0.543447601,0.31972993,670.5047495,0.297241656,0.309007404,0.232954387,0.373181767,0.009742494
2005,ILLINOIS,SOUTHWEST,RANDOLPH,120,2.08,887.5,887.5,88.4,67.8,11.4,4.333333333,3,1,94,14.5,187,57.5,41,31.5,-17.5,102,82.75,73.3,36.95,0,-5,-7.5,-7.5,-9.15,-1.95,-3.35,-6.4,-6.95,-10.3,2520.4,2520.4,1018.08,169.25,13.935,20.06,7.805,0.529080328,0.306981396,620.9555272,0.313011054,0.314610956,0.223970301,0.36691679,0.00450949
2005,ILLINOIS,SOUTHWEST,ST CLAIR,147,2.08,713.5219066,713.5219066,97.25435185,61.98556878,7.127169312,28.64019608,6.54437751,4.707608696,111.8562802,31.68333333,171.2691176,43.38051471,25.5786036,16.26052632,-19.76262077,133.4828431,105.2425703,54.98565344,37.57140931,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,806.0313241,431.9664659,12.05435732,17.87829657,6.313173913,0.47440149,0.281717941,559.1803776,0.312876452,0.324230172,0.252653792,0.37661631,-0.001201015
2005,ILLINOIS,SOUTHWEST,UNION,150,2.08,713.5219066,713.5219066,98,73,11,28.64019608,1,0,83,31.68333333,171.2691176,43.38051471,25.5786036,1,-17.2,133.4828431,76,158.5,37.57140931,-1.1,-2.2,-6.7,-6.7,-8.9,-0.6,-3.3,-5.6,-7.2,-10,2872.105503,2872.105503,1140.5,89,12.05435732,17.87829657,7.63,0.655026215,0.382064734,761.7173307,0.310431007,0.317491146,0.269048886,0.345053091,0.024759181
2005,ILLINOIS,SOUTHWEST,WASHINGTON,128,2.08,871.4,871.4,96.5,62.5,12,3.5,3.5,1,83,19,182,41,16,12.66666667,-18.3,102,103,72.65,36.1,-0.6,-7.2,-7.2,-7.2,-8.9,-2.2,-2.2,-6.1,-6.7,-9.4,2403.75,2403.75,972.55,232.5,13.81,19.08,8.55,0.469339048,0.276613688,562.0540172,0.300747083,0.307519214,0.225993064,0.369243345,-0.006268314
2005,ILLINOIS,SOUTHWEST,WILLIAMSON,139,2.08,713.5219066,713.5219066,97.25435185,61.98556878,7.127169312,28.64019608,6.54437751,4.707608696,111.8562802,31.68333333,171.2691176,43.38051471,25.5786036,16.26052632,-19.76262077,133.4828431,105.2425703,54.98565344,37.57140931,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,806.0313241,431.9664659,12.05435732,17.87829657,6.313173913,0.619052424,0.355201895,748.0619121,0.300560377,0.301921046,0.2267158,0.366916874,0.013284226
2005,ILLINOIS,WEST,ADAMS,129,2.08,750.8333333,750.8333333,89.33333333,60,6.666666667,14,7,3.333333333,110,28.33333333,170.6666667,49,184,50,-18.86666667,76,76,47.93333333,39.83333333,-0.4,-4.066666667,-8.866666667,-8.866666667,-11.3,-0.2,-2.966666667,-4.8,-8.166666667,-12.4,2797.366667,2797.366667,719.0666667,318.5,12.33333333,18.00333333,6.663333333,0.463503311,0.26269165,475.7681012,0.281414566,0.280571462,0.173092051,0.360869468,0.002962864
2005,ILLINOIS,WEST,BROWN,135,2.08,713.5219066,713.5219066,69,49,5,28.64019608,7,4.707608696,111.8562802,31.68333333,171.2691176,43.38051471,1,8,-19.76262077,133.4828431,25,38.4,37.57140931,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,672.8,175,12.05435732,17.87829657,6.313173913,0.504774421,0.277256466,524.651828,0.281245081,0.288474336,0.176036964,0.361291888,0.009050989
2005,ILLINOIS,WEST,FULTON,130,2.08,713.5219066,713.5219066,69.5,51.5,5.5,28.64019608,9,4.707608696,111.8562802,31.68333333,171.2691176,43.38051471,28,11.33333333,-19.76262077,133.4828431,140,61.25,37.57140931,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,654.9,647,12.05435732,17.87829657,6.313173913,0.466610843,0.259464235,456.2202736,0.275847301,0.283910564,0.178586473,0.354859389,0.011497163
2005,ILLINOIS,WEST,HANCOCK,142,2.08,773,773,88,57.14285714,7.428571429,28.75,7.166666667,5.2,118,31.8,171.8,48,14.5,27.75,-20,139.5,78.33333333,44.55714286,39.46,-0.36,-3.56,-10.34,-10.34,-10.78,-0.46,-3.32,-5.78,-7,-12.32,2888.18,2888.18,762.8,386,12.208,17.91,6.504,0.414094489,0.23460968,419.8479077,0.27390488,0.281062991,0.183553876,0.349815411,0.007199544
2005,ILLINOIS,WEST,HENDERSON,155,2.08,687.6,687.6,91,55,3,28.64019608,6.54437751,6,122,43,169,34,7,16.26052632,-20,133.4828431,105.2425703,42.7,38.3,-1.7,-9.4,-9.4,-9.4,-9.4,0,-2.2,-7.2,-7.2,-8.9,3073.3,3073.3,656.7,431.9664659,11.51,16.93,6.09,0.399499584,0.222642919,414.4462824,0.271712369,0.273831656,0.18268767,0.331686802,0.006764682
2005,ILLINOIS,WEST,KNOX,123,2.08,792.7,792.7,90.2,54.6,4.2,33.33333333,7.6,4,121,38,167,38,32.5,9.5,-24.4,160.6666667,83.8,40.5,38.3,-0.6,-2.2,-6.7,-6.7,-11.7,-1.7,-7.2,-7.2,-7.2,-8.9,2872.105503,2872.105503,644.64,488.8,12.12,17.47,6.77,0.422271053,0.239119758,384.619261,0.274223936,0.267780687,0.175851619,0.336016854,0.010294081
2005,ILLINOIS,WEST,MCDONOUGH,160,2.08,717.1,717.1,88,58.5,6,32,7,8,135,34,175,44,10,4,-23.3,127,66,43.7,41.1,0,-2.2,-12.8,-12.8,-12.8,-1.1,-2.2,-4.4,-7.2,-12.2,3046.8,3046.8,691.85,405,11.71,17.62,5.8,0.394710641,0.225252776,385.8481482,0.273398643,0.27942221,0.179122206,0.35164927,0.003821468
2005,ILLINOIS,WEST,SCHUYLER,135,2.08,660.2,660.2,71,54,6,28.64019608,6.54437751,3,109,34,160,41,3,2,-19.4,133.4828431,105.2425703,34.3,38.9,0,-2.8,-11.1,-11.1,-11.1,0,-3.3,-6.1,-6.7,-10.6,2872.105503,2872.105503,680.4,431.9664659,11.83,17.44,6.22,0.499508925,0.278864988,519.9992365,0.273629397,0.287417882,0.17840951,0.358454914,0.012877912
2005,ILLINOIS,WEST,WARREN,158,2.08,668.8,668.8,90,57,3,29,7,7,128,41,178,39,25.5786036,16.26052632,-22.2,127,229,48.5,41.7,-1.1,-3.3,-5,-11.7,-11.7,-1.7,-3.9,-8.3,-8.3,-9.4,3012.5,3012.5,694.9,587,11.6,17.61,5.6,0.368182439,0.20970965,348.7397693,0.27478864,0.270360665,0.182096401,0.337565186,0.009936985
2005,ILLINOIS,WEST SOUTHWEST,BOND,114,2.08,713.5219066,713.5219066,97.25435185,61.98556878,7.127169312,28.64019608,6.54437751,4.707608696,111.8562802,31.68333333,171.2691176,43.38051471,25.5786036,16.26052632,-19.76262077,133.4828431,105.2425703,54.98565344,37.57140931,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,806.0313241,431.9664659,12.05435732,17.87829657,6.313173913,0.460533444,0.273937424,572.4885584,0.297504233,0.310967014,0.224186536,0.370995672,-0.002566238
2005,ILLINOIS,WEST SOUTHWEST,CALHOUN,134,2.08,713.5219066,713.5219066,97.25435185,61.98556878,7.127169312,28.64019608,6.54437751,4.707608696,111.8562802,31.68333333,171.2691176,43.38051471,25.5786036,16.26052632,-19.76262077,133.4828431,105.2425703,54.98565344,37.57140931,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,806.0313241,431.9664659,12.05435732,17.87829657,6.313173913,0.565109363,0.302343263,646.1726279,0.293710949,0.297453939,0.189839,0.370254127,0.019304594
2005,ILLINOIS,WEST SOUTHWEST,CASS,139,2.08,713.5219066,713.5219066,90,60,3,28.64019608,5,4.707608696,111.8562802,31.68333333,171.2691176,43.38051471,40,12,-19.76262077,133.4828431,127,48.5,37.57140931,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,716.7,358,12.05435732,17.87829657,6.313173913,0.416678935,0.222705265,416.9707929,0.281018071,0.296899274,0.187196852,0.361947068,0.0028333
2005,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,181,2.08,671.3,671.3,103.5,61,8,16,8.5,4,106,32.5,170.5,45.5,3,6,-22.8,127,114.5,45.2,36.15,-0.3,-2.2,-8.35,-8.35,-9.75,0,-3.05,-5.55,-6.7,-10.3,2827.9,2827.9,841.55,493,12.215,17.99,6.435,0.328852721,0.180518257,344.6568287,0.298294087,0.321231381,0.23092994,0.369109074,-0.000807414
2005,ILLINOIS,WEST SOUTHWEST,GREENE,136,2.08,711.3,711.3,94.5,58.5,7,15,5.5,3,109,28,174,46,14.5,18.5,-21.1,102,63.5,39.5,37.8,-1.1,-2.2,-8.9,-8.9,-8.9,0,-3.3,-5,-7.2,-9.4,2831.8,2831.8,742.95,280,12.24,18.01,6.47,0.431460952,0.259875596,483.1673369,0.289090161,0.301015848,0.194955908,0.370419,-0.002177837
2005,ILLINOIS,WEST SOUTHWEST,JERSEY,136,2.08,713.5219066,713.5219066,85,64,12,15,7,4.707608696,111.8562802,31.68333333,171.2691176,43.38051471,1,4,-19.76262077,51,64,55.6,37.57140931,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,879.5,308,12.05435732,17.87829657,6.313173913,0.504884728,0.290834979,579.7894391,0.295387489,0.304983108,0.208335345,0.364841459,0.003069248
2005,ILLINOIS,WEST SOUTHWEST,MACOUPIN,153,2.08,857.1,857.1,77.33333333,58,9,13,6.333333333,2,92,28,179,43,6,17.5,-17.8,102,92.33333333,57.23333333,37.2,0,-8.9,-8.9,-8.9,-8.9,-1.7,-4.4,-4.4,-6.7,-8.9,2558.2,2558.2,845.4,430.6666667,13.22,18.46,7.98,0.435379367,0.255257837,499.8096634,0.293195009,0.308778932,0.211203999,0.369522435,-0.005198445
2005,ILLINOIS,WEST SOUTHWEST,MADISON,136,2.08,1051.3,1051.3,94.33333333,67.33333333,14.66666667,8,5,0,72,17,178,60,25.5786036,16.26052632,-15,102,107,68.16666667,37.8,-6.7,-6.7,-6.7,-6.7,-10.6,0,-2.2,-4.4,-7.8,-9.4,2407.6,2407.6,1077.866667,318,14.32,18.91,9.73,0.470520393,0.279764481,571.6581063,0.30841679,0.321100041,0.241638734,0.379043916,0.003443124
2005,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,159,2.08,713.5219066,713.5219066,81,63,11,28.64019608,2,2,89,31.68333333,171.2691176,43.38051471,25.5786036,1,-20,133.4828431,140,59.7,37.57140931,0,-2.2,-8.3,-8.3,-8.9,0,-2.8,-4.4,-7.2,-10.6,2872.105503,2872.105503,948.7,217,12.05435732,17.87829657,8.09,0.390250358,0.226233164,440.2616206,0.296919466,0.314582819,0.222089889,0.369863032,-0.003950147
2005,ILLINOIS,WEST SOUTHWEST,MORGAN,146,2.08,636.8,636.8,106.5,64,5.5,24.5,7.5,4,116,25,179,54,13.5,17,-19.4,51,63.5,41.8,38.9,-2.2,-2.2,-9.4,-9.4,-9.4,-1.7,-2.8,-4.4,-7.2,-8.9,2831.8,2831.8,741.55,386.5,12.01,18.63,5.39,0.388872796,0.216493583,395.9501656,0.286022096,0.30374122,0.197389132,0.365200439,-0.001601131
2005,ILLINOIS,WEST SOUTHWEST,PIKE,137,2.08,736.6,736.6,87,56,7.5,23,7,1,111.5,25.5,177,55.5,25.5786036,16.26052632,-18.6,51,48.5,47,39.15,-1.65,-2.5,-10.55,-10.55,-10.55,-1.95,-2.5,-4.7,-7.2,-10,2705.65,2705.65,793.15,258.5,12.47,18.73,6.21,0.460621412,0.259270165,496.2848074,0.278782623,0.282272951,0.171134342,0.363023802,0.002929033
2005,ILLINOIS,WEST SOUTHWEST,SANGAMON,169,2.08,769.5,769.5,101,66.2,7,30.2,6.5,2,103,27.5,173,43.5,73,28.33333333,-18.9,122,109.6666667,44.36,36.4,-0.6,-6.7,-6.7,-6.7,-8.9,-1.1,-2.8,-6.7,-6.7,-11.7,2776.75,2776.75,824.22,474.5,12.45,18.035,6.79,0.375632209,0.21126773,378.7725387,0.297093559,0.32405253,0.232042377,0.369865803,0.000993166
2005,ILLINOIS,WEST SOUTHWEST,SCOTT,129,2.08,710.2,710.2,83,57,7.5,28.64019608,8,1.5,108.5,28,173,49.5,10.5,10,-19.15,133.4828431,62.5,43.45,38.9,-1.4,-2.2,-9.45,-9.45,-9.45,-0.85,-2.75,-5,-7.5,-9.4,2778.55,2778.55,729.15,295,12.29,18.23,6.345,0.40824139,0.230658175,440.7429323,0.282768377,0.295143035,0.18578039,0.36614076,-0.002835181
2004,ILLINOIS,CENTRAL,DE WITT,181,2.14,471.2611026,471.2611026,123,75,12,26.28907371,5.738505747,6.782125604,110.6408213,32.94928571,167.0492857,7.862380952,25.77671233,21.99256757,-23.48403382,146.1088389,111.6175287,60.5,33.89616667,-1.039975845,-3.007777778,-6.147729469,-8.533961353,-9.98326087,-1.085869565,-3.445048309,-6.124758454,-7.78178744,-9.819371981,2968.913889,2968.913889,1121,394.2977969,11.36527696,17.02532619,5.72994686,0.30775148,0.179579951,254.3478546,0.300207816,0.326740631,0.246618438,0.347955656,0.00510893
2004,ILLINOIS,CENTRAL,LOGAN,188,2.14,429.1,429.1,111.3333333,70.66666667,8.666666667,21.33333333,5.666666667,6,125,32,167,9,38.5,30.5,-25.6,93.33333333,107,52.83333333,33.9,-1.1,-2.2,-8.9,-8.9,-8.9,-1.1,-2.2,-7.8,-7.8,-9.4,3086.7,3086.7,993.3666667,355,10.95,17.05,4.86,0.301961919,0.181160289,252.5997467,0.287803792,0.313068547,0.229602364,0.357847414,0.0003802
2004,ILLINOIS,CENTRAL,MACON,191,2.14,498.3,498.3,117.3333333,68,13.66666667,23,5.5,3,101,30.5,170,6,4.5,26,-22.2,102,54.5,65.63333333,33.6,0,-4.7,-5.8,-6.95,-12.5,-0.6,-6.1,-6.1,-7.5,-10,2826.15,2826.15,1085.666667,331,11.88,17.355,6.405,0.314768754,0.193196843,247.6745519,0.307496589,0.330373285,0.258190842,0.361337106,0.003348114
2004,ILLINOIS,CENTRAL,MARSHALL,183,2.14,465.4,465.4,101,67,6.5,33,6,6,113,34,172,6,25,21.5,-24.4,139.5,123,49.15,34.4,-2.2,-2.2,-5,-10,-10,-0.6,-2.2,-6.7,-6.7,-8.9,2835.9,2835.9,869.05,448.3333333,11.34,17.15,5.54,0.339272475,0.195601918,309.3667312,0.283987352,0.310054095,0.218975047,0.33869315,0.012685295
2004,ILLINOIS,CENTRAL,MASON,179,2.14,454.2,454.2,92,66,13,26.28907371,10,9,128,38,174,16,43.5,30,-25,146.1088389,203,38.6,35,-2.2,-2.2,-9.4,-9.4,-9.4,-2.2,-2.2,-8.3,-8.3,-9.4,3276.6,3276.6,906,774,10.85,17.28,4.43,0.327752129,0.193458743,300.6046688,0.280114784,0.305290161,0.232216147,0.349070792,-0.003147579
2004,ILLINOIS,CENTRAL,MCLEAN,185,2.14,439.55,439.55,96.5,72.25,9.25,32,5.666666667,7.5,120.5,33.66666667,167.6666667,10.33333333,5.666666667,13.5,-23.6,152,120.3333333,67.425,33.86666667,-1.95,-2.2,-4.4,-10,-10.8,-1.65,-3.05,-8.35,-8.35,-9.15,3008.85,3008.85,978.375,280.3333333,11.04,17.10333333,4.965,0.301096192,0.175875996,243.194653,0.293253039,0.323024695,0.242190695,0.345574449,0.01133027
2004,ILLINOIS,CENTRAL,MENARD,191,2.14,471.2611026,471.2611026,107.6666667,74.33333333,8,22.5,4,7,113,35,164,4,11,19.66666667,-25.6,127,137,77,33.3,-1.1,-2.8,-8.9,-8.9,-8.9,-0.6,-6.7,-6.7,-6.7,-9.4,2905.8,2905.8,932.6,313.3333333,11.17,16.87,5.47,0.347773199,0.216463612,299.4641108,0.280060246,0.311604219,0.24374805,0.355563215,-0.002872215
2004,ILLINOIS,CENTRAL,PEORIA,192,2.14,419.7,419.7,98.5,67.25,6.25,27.5,7.75,8,120.5,40.5,166,5.5,125.5,33,-23.85,102,109.75,50.675,33.3,-1.65,-2.75,-7.75,-9.4,-9.4,0,-4.45,-6.15,-7.5,-9.45,3166.45,3166.45,870.65,505.25,10.755,16.42,5.1,0.402836884,0.243588043,360.2316968,0.289494012,0.311032686,0.233213378,0.35202299,0.015015932
2004,ILLINOIS,CENTRAL,STARK,189,2.14,328.8,328.8,95.66666667,67.66666667,6.333333333,31.5,7.25,13,134,44,155,4,26,16,-24.4,114.5,146,68.63333333,32.8,-3.3,-3.3,-4.4,-8.9,-8.9,-0.6,-4.4,-4.4,-10.6,-10.6,3349.4,3349.4,894.4,510.25,9.57,15.47,3.67,0.303908513,0.176808993,270.0146408,0.278416638,0.314211536,0.222894113,0.329975802,0.008680345
2004,ILLINOIS,CENTRAL,TAZEWELL,187,2.14,471.2611026,471.2611026,108,70.33333333,9,32.33333333,5.75,6.782125604,110.6408213,32.94928571,167.0492857,7.862380952,19,28,-23.48403382,143.6666667,154.75,66.2,33.89616667,-1.039975845,-3.007777778,-6.147729469,-8.533961353,-9.98326087,-1.085869565,-3.445048309,-6.124758454,-7.78178744,-9.819371981,2968.913889,2968.913889,966.9666667,499.25,11.36527696,17.02532619,5.72994686,0.343475723,0.211101643,300.2848496,0.288229742,0.307835909,0.221812537,0.355112804,0.010321438
2004,ILLINOIS,CENTRAL,WOODFORD,182,2.14,343.7,343.7,98.66666667,63.66666667,7.333333333,33.5,5.333333333,11,131,39,163.5,6.5,5.666666667,11.66666667,-22.8,152.5,107.6666667,63.93333333,33.3,-2.2,-2.2,-4.4,-7.2,-12.8,-0.6,-3.9,-9.4,-9.4,-9.4,3201.1,3201.1,817.6,402,10.23,16.69,3.6,0.325036217,0.191783753,271.9645024,0.286487941,0.305826329,0.213688486,0.349852175,0.010658327
2004,ILLINOIS,EAST,CHAMPAIGN,181,2.14,400.4666667,400.4666667,121.8571429,71.85714286,10.42857143,23.16666667,6.666666667,4.666666667,111.6666667,35.75,164.75,6,49.83333333,24.5,-26.33333333,118.6666667,71.33333333,86.2,33.625,-0.933333333,-2.566666667,-5.7,-7.466666667,-9.1,-1.733333333,-3.966666667,-7.333333333,-7.333333333,-11.76666667,3046.35,3046.35,1068.2,327.1666667,10.98,16.6825,5.42,0.292393269,0.178408332,232.4408898,0.306049606,0.342559021,0.293473191,0.353466653,0.002011533
2004,ILLINOIS,EAST,FORD,178,2.14,372.4,372.4,107,73.66666667,12,31,9,9,123.3333333,40.33333333,156.3333333,2.333333333,30.5,4.666666667,-23.9,110,80.33333333,74.33333333,32.76666667,-1.1,-3.9,-5.766666667,-8.133333333,-9.233333333,-2.966666667,-2.966666667,-7.966666667,-7.966666667,-8.9,3302,3302,1060.833333,408.6666667,10.18666667,15.93333333,4.446666667,0.286259823,0.15816924,219.7811629,0.296898364,0.334906766,0.259442621,0.348399688,0.006815585
2004,ILLINOIS,EAST,IROQUOIS,184,2.14,387.1,387.1,111,74,7,27,9,8,118,41,159,3,18,33,-23.3,127,53,48.3,32.8,-0.6,-2.2,-5,-8.9,-8.9,-1.7,-2.8,-6.7,-6.7,-11.7,3103.7,3103.7,881.4,412,10.46,16.12,4.81,0.292056316,0.165193051,232.2018163,0.297614378,0.32738887,0.260657105,0.35581155,0.014100218
2004,ILLINOIS,EAST,KANKAKEE,179,2.14,434.4,434.4,112.3333333,64.66666667,10.33333333,38.66666667,7.333333333,9,121,42,158,4,23.66666667,21,-22.8,118.6666667,82,71.36666667,33.3,-1.1,-2.2,-4.4,-8.9,-8.9,-1.1,-3.3,-6.7,-6.7,-8.9,3181.1,3181.1,965.1,432.6666667,10.63,16.02,5.24,0.323675858,0.189281544,296.417059,0.282974932,0.314459217,0.23491979,0.356686429,0.015179041
2004,ILLINOIS,EAST,LIVINGSTON,181,2.14,384.9666667,384.9666667,101.2,72.2,10,35.2,9.8,10.33333333,124.3333333,40,158.3333333,3,38.5,13.5,-23.5,132,106.6,65.9,32.96666667,-1.133333333,-2.2,-6.133333333,-8.133333333,-9.8,-0.933333333,-4.833333333,-6.666666667,-7.966666667,-10.16666667,3296.633333,3296.633333,942.16,471.2,10.24666667,16.07666667,4.423333333,0.300614269,0.165118857,241.5549321,0.287300796,0.318345149,0.22969064,0.346867541,0.003077172
2004,ILLINOIS,EAST,PIATT,191,2.14,471.2611026,471.2611026,107.5,74.5,9.5,13.5,3,6.782125604,110.6408213,32.94928571,167.0492857,7.862380952,9,31.5,-23.48403382,63.5,37,62.85,33.89616667,-1.039975845,-3.007777778,-6.147729469,-8.533961353,-9.98326087,-1.085869565,-3.445048309,-6.124758454,-7.78178744,-9.819371981,2968.913889,2968.913889,1016.45,230,11.36527696,17.02532619,5.72994686,0.293021026,0.177113337,232.0628932,0.305336003,0.331644486,0.264517165,0.349380355,-0.005516536
2004,ILLINOIS,EAST,VERMILION,167,2.14,456.2333333,456.2333333,112.5,74.75,13.25,25,9,4.666666667,112.3333333,34.33333333,167.3333333,3,6.75,20.5,-24.43333333,95.25,59.33333333,80.15,32.56666667,-0.966666667,-2.2,-4.8,-8.866666667,-9.233333333,-2.033333333,-2.566666667,-7.4,-7.4,-11.3,2979.133333,2979.133333,1170.25,334.6666667,11.32,16.79666667,5.846666667,0.312993489,0.191876312,280.5776581,0.306738399,0.343181443,0.303752489,0.358083046,0.008782991
2004,ILLINOIS,EAST SOUTHEAST,CLARK,187,2.14,471.2611026,471.2611026,117,90,11,20,5,6.782125604,110.6408213,32.94928571,167.0492857,7.862380952,2,10,-23.48403382,76,25,47.2,33.89616667,-1.039975845,-3.007777778,-6.147729469,-8.533961353,-9.98326087,-1.085869565,-3.445048309,-6.124758454,-7.78178744,-9.819371981,2968.913889,2968.913889,1235.8,125,11.36527696,17.02532619,5.72994686,0.394337514,0.244166318,401.1264125,0.314924896,0.323929094,0.296930785,0.35400669,0.006737268
2004,ILLINOIS,EAST SOUTHEAST,CLAY,154,2.14,622.3,622.3,99.66666667,74,13,10.66666667,4.25,6,100,26.5,182,16.5,19,46,-24.15,135.3333333,105,88.06666667,36.15,0,-2.2,-6.7,-6.7,-11.95,0,-4.7,-4.7,-6.95,-9.45,2658.65,2658.65,1201.5,278,12.825,18.63,7.015,0.445771547,0.277953406,424.9015101,0.310020145,0.324357481,0.293278868,0.343717573,0.002671754
